Market Day,HourEnding,Region,MTLF (MWh),Actual Load (MWh)
01/07/2019,15,South,17449.0,17538.6
01/07/2019,16,Central,39849.0,40471.4
01/07/2019,16,MISO,75151.0,75581.7
01/07/2019,16,North,17980.0,17659.3
01/07/2019,16,South,17322.0,17451.1
01/07/2019,17,Central,39832.0,40395.5
01/07/2019,17,MISO,75104.0,75203.6
01/07/2019,17,North,17906.0,17574.6
01/07/2019,17,South,17366.0,17233.5
01/07/2019,18,Central,41096.0,41170.4
01/07/2019,18,MISO,77084.0,76605.6
01/07/2019,18,North,18283.0,18043.5
01/07/2019,18,South,17705.0,17391.7
01/07/2019,19,Central,42225.0,42009.1
01/07/2019,19,MISO,80090.0,79078.7
01/07/2019,19,North,19212.0,18841.6
01/07/2019,19,South,18653.0,18228.1
01/07/2019,20,Central,41643.0,41526.1
01/07/2019,20,MISO,80112.0,79158.2
01/07/2019,20,North,19199.0,18720.8
01/07/2019,20,South,19270.0,18911.4
01/07/2019,21,Central,40777.0,40518.9
01/07/2019,21,MISO,78710.0,77598.0
01/07/2019,21,North,18835.0,18404.8
01/07/2019,21,South,19098.0,18674.3
01/07/2019,22,Central,39470.0,39216.5
01/07/2019,22,MISO,76541.0,75473.0
01/07/2019,22,North,18327.0,18010.8
01/07/2019,22,South,18744.0,18245.7
01/07/2019,23,Central,37549.0,37237.0
01/07/2019,23,MISO,73198.0,72121.7
01/07/2019,23,North,17562.0,17241.6
01/07/2019,23,South,18087.0,17643.1
01/07/2019,24,Central,35908.0,35289.3
01/07/2019,24,MISO,69657.0,68137.7
01/07/2019,24,North,16608.0,16282.0
01/07/2019,24,South,17141.0,16566.5
01/08/2019,1,Central,34954.0,33599.8
01/08/2019,1,MISO,67126.0,65084.1
01/08/2019,1,North,15831.0,15682.9
01/08/2019,1,South,16341.0,15801.3
01/08/2019,2,Central,34122.0,32690.7
01/08/2019,2,MISO,65243.0,63100.2
01/08/2019,2,North,15352.0,15236.7
01/08/2019,2,South,15769.0,15172.7
01/08/2019,3,Central,33619.0,32098.1
01/08/2019,3,MISO,64121.0,61998.1
01/08/2019,3,North,15033.0,15017.6
01/08/2019,3,South,15469.0,14882.5
01/08/2019,4,Central,33511.0,32003.8
01/08/2019,4,MISO,63762.0,61613.6
01/08/2019,4,North,14902.0,14913.4
01/08/2019,4,South,15349.0,14696.3
01/08/2019,5,Central,33989.0,32565.5
01/08/2019,5,MISO,64271.0,62275.5
01/08/2019,5,North,14923.0,14991.6
01/08/2019,5,South,15359.0,14718.4
01/08/2019,6,Central,35168.0,34235.6
01/08/2019,6,MISO,66045.0,64743.2
01/08/2019,6,North,15256.0,15482.6
01/08/2019,6,South,15621.0,15025.0
01/08/2019,7,Central,37886.0,37176.4
01/08/2019,7,MISO,70565.0,69567.3
01/08/2019,7,North,16227.0,16461.6
01/08/2019,7,South,16452.0,15929.3
01/08/2019,8,Central,40954.0,39980.2
01/08/2019,8,MISO,76611.0,75473.7
01/08/2019,8,North,17868.0,18075.2
01/08/2019,8,South,17789.0,17418.3
01/08/2019,9,Central,41775.0,40804.6
01/08/2019,9,MISO,78766.0,77594.7
01/08/2019,9,North,18891.0,19089.1
01/08/2019,9,South,18100.0,17701.1
01/08/2019,10,Central,41738.0,40579.9
01/08/2019,10,MISO,78706.0,77126.2
01/08/2019,10,North,18918.0,18996.4
01/08/2019,10,South,18050.0,17549.9
01/08/2019,11,Central,41701.0,40278.6
01/08/2019,11,MISO,78560.0,76412.6
01/08/2019,11,North,18884.0,18799.5
01/08/2019,11,South,17975.0,17334.5
01/08/2019,12,Central,41623.0,40065.5
01/08/2019,12,MISO,78436.0,76094.0
01/08/2019,12,North,18912.0,18806.5
01/08/2019,12,South,17901.0,17222.0
01/08/2019,13,Central,41473.0,39883.0
01/08/2019,13,MISO,78114.0,75763.4
01/08/2019,13,North,18867.0,18653.1
01/08/2019,13,South,17774.0,17227.2
01/08/2019,14,Central,41363.0,39908.4
01/08/2019,14,MISO,77926.0,75648.1
01/08/2019,14,North,18837.0,18686.8
01/08/2019,14,South,17726.0,17053.0
01/08/2019,15,Central,41235.0,39755.8
01/08/2019,15,MISO,77799.0,75485.0
01/08/2019,15,North,18830.0,18587.9
01/08/2019,15,South,17734.0,17141.4
01/08/2019,16,Central,41061.0,39615.6
01/08/2019,16,MISO,77548.0,75473.5
01/08/2019,16,North,18763.0,18661.1
01/08/2019,16,South,17724.0,17196.8
01/08/2019,17,Central,41353.0,39751.1
01/08/2019,17,MISO,77901.0,75763.7
01/08/2019,17,North,18793.0,18820.7
01/08/2019,17,South,17755.0,17191.9
01/08/2019,18,Central,42814.0,41092.7
01/08/2019,18,MISO,80029.0,77733.8
01/08/2019,18,North,19239.0,19450.6
01/08/2019,18,South,17976.0,17190.5
01/08/2019,19,Central,44278.0,42844.0
01/08/2019,19,MISO,83113.0,81117.0
01/08/2019,19,North,20096.0,20337.9
01/08/2019,19,South,18739.0,17935.1
01/08/2019,20,Central,44060.0,42900.1
01/08/2019,20,MISO,83349.0,81867.8
01/08/2019,20,North,20040.0,20377.4
01/08/2019,20,South,19249.0,18590.3
01/08/2019,21,Central,43347.0,42441.7
01/08/2019,21,MISO,82249.0,81086.7
01/08/2019,21,North,19684.0,20094.6
01/08/2019,21,South,19218.0,18550.3
01/08/2019,22,Central,42154.0,41432.1
01/08/2019,22,MISO,80265.0,79259.9
01/08/2019,22,North,19257.0,19686.4
01/08/2019,22,South,18854.0,18141.4
01/08/2019,23,Central,40333.0,39656.1
01/08/2019,23,MISO,77201.0,76234.7
01/08/2019,23,North,18626.0,18926.2
01/08/2019,23,South,18242.0,17652.4
01/08/2019,24,Central,38277.0,37752.1
01/08/2019,24,MISO,73415.0,72398.6
01/08/2019,24,North,17742.0,17945.0
01/08/2019,24,South,17396.0,16701.5
01/09/2019,1,Central,36136.0,36579.4
01/09/2019,1,MISO,69075.0,69832.2
01/09/2019,1,North,17094.0,17431.9
01/09/2019,1,South,15845.0,15820.9
01/09/2019,2,Central,35426.0,35874.6
01/09/2019,2,MISO,67471.0,68255.8
01/09/2019,2,North,16647.0,17005.3
01/09/2019,2,South,15398.0,15375.9
01/09/2019,3,Central,35093.0,35594.7
01/09/2019,3,MISO,66650.0,67682.8
01/09/2019,3,North,16362.0,16807.7
01/09/2019,3,South,15195.0,15280.4
01/09/2019,4,Central,35115.0,35708.8
01/09/2019,4,MISO,66541.0,67507.5
01/09/2019,4,North,16266.0,16595.5
01/09/2019,4,South,15160.0,15203.3
01/09/2019,5,Central,35731.0,36461.1
01/09/2019,5,MISO,67366.0,68557.0
01/09/2019,5,North,16324.0,16720.0
01/09/2019,5,South,15311.0,15375.9
01/09/2019,6,Central,37487.0,38164.7
01/09/2019,6,MISO,70057.0,71243.8
01/09/2019,6,North,16702.0,17160.8
01/09/2019,6,South,15868.0,15918.3
01/09/2019,7,Central,40593.0,41287.8
01/09/2019,7,MISO,75454.0,76540.8
01/09/2019,7,North,17672.0,18155.0
01/09/2019,7,South,17189.0,17098.0
01/09/2019,8,Central,43603.0,44398.0
01/09/2019,8,MISO,81927.0,83084.4
01/09/2019,8,North,19269.0,19691.1
01/09/2019,8,South,19055.0,18995.3
01/09/2019,9,Central,44682.0,45306.9
01/09/2019,9,MISO,84381.0,85313.4
01/09/2019,9,North,20271.0,20528.5
01/09/2019,9,South,19428.0,19478.0
01/09/2019,10,Central,44848.0,45233.6
01/09/2019,10,MISO,84110.0,84740.4
01/09/2019,10,North,20109.0,20321.5
01/09/2019,10,South,19153.0,19185.3
01/09/2019,11,Central,44916.0,45294.6
01/09/2019,11,MISO,83613.0,84025.3
01/09/2019,11,North,19907.0,19855.1
01/09/2019,11,South,18790.0,18875.6
01/09/2019,12,Central,44787.0,45100.9
01/09/2019,12,MISO,83016.0,83186.6
01/09/2019,12,North,19801.0,19451.4
01/09/2019,12,South,18428.0,18634.3
01/09/2019,13,Central,44455.0,44888.4
01/09/2019,13,MISO,82098.0,82310.7
01/09/2019,13,North,19587.0,19185.4
01/09/2019,13,South,18056.0,18236.9
01/09/2019,14,Central,44122.0,44765.2
01/09/2019,14,MISO,81274.0,81743.9
01/09/2019,14,North,19420.0,19022.1
01/09/2019,14,South,17732.0,17956.5
01/09/2019,15,Central,43745.0,44494.4
01/09/2019,15,MISO,80583.0,81134.7
01/09/2019,15,North,19326.0,18886.4
01/09/2019,15,South,17512.0,17753.9
01/09/2019,16,Central,43396.0,44239.6
01/09/2019,16,MISO,79954.0,80606.1
01/09/2019,16,North,19184.0,18779.2
01/09/2019,16,South,17374.0,17587.3
01/09/2019,17,Central,43591.0,44480.4
01/09/2019,17,MISO,80198.0,80965.8
01/09/2019,17,North,19170.0,18873.5
01/09/2019,17,South,17437.0,17611.9
01/09/2019,18,Central,45234.0,45841.8
01/09/2019,18,MISO,82742.0,83480.4
01/09/2019,18,North,19581.0,19522.1
01/09/2019,18,South,17927.0,18116.5
01/09/2019,19,Central,46870.0,47375.4
01/09/2019,19,MISO,86727.0,87439.0
01/09/2019,19,North,20526.0,20500.3
01/09/2019,19,South,19331.0,19563.3
01/09/2019,20,Central,46617.0,47284.0
01/09/2019,20,MISO,87583.0,88555.7
01/09/2019,20,North,20542.0,20511.4
01/09/2019,20,South,20424.0,20760.4
01/09/2019,21,Central,46023.0,46709.8
01/09/2019,21,MISO,87071.0,88010.0
01/09/2019,21,North,20290.0,20270.7
01/09/2019,21,South,20758.0,21029.6
01/09/2019,22,Central,44976.0,45479.5
01/09/2019,22,MISO,85456.0,86436.9
01/09/2019,22,North,19882.0,19863.7
01/09/2019,22,South,20598.0,21093.7
01/09/2019,23,Central,43178.0,43554.5
01/09/2019,23,MISO,82495.0,83272.5
01/09/2019,23,North,19229.0,19129.8
01/09/2019,23,South,20088.0,20588.2
01/09/2019,24,Central,41635.0,41511.6
01/09/2019,24,MISO,79218.0,79504.2
01/09/2019,24,North,18297.0,18204.4
01/09/2019,24,South,19286.0,19788.2
01/10/2019,1,Central,40558.0,40068.9
01/10/2019,1,MISO,76765.0,76853.8
01/10/2019,1,North,17467.0,17627.3
01/10/2019,1,South,18740.0,19157.7
01/10/2019,2,Central,40017.0,39166.4
01/10/2019,2,MISO,75469.0,75127.6
01/10/2019,2,North,16995.0,17124.2
01/10/2019,2,South,18457.0,18837.1
01/10/2019,3,Central,39643.0,38543.4
01/10/2019,3,MISO,74726.0,74139.9
01/10/2019,3,North,16675.0,16775.1
01/10/2019,3,South,18408.0,18821.4
01/10/2019,4,Central,39534.0,38469.1
01/10/2019,4,MISO,74525.0,74045.3
01/10/2019,4,North,16523.0,16588.8
01/10/2019,4,South,18468.0,18987.4
01/10/2019,5,Central,40008.0,38914.7
01/10/2019,5,MISO,75278.0,74860.8
01/10/2019,5,North,16535.0,16587.3
01/10/2019,5,South,18735.0,19358.8
01/10/2019,6,Central,40630.0,40600.7
01/10/2019,6,MISO,76873.0,77640.6
01/10/2019,6,North,16854.0,16913.8
01/10/2019,6,South,19389.0,20126.2
01/10/2019,7,Central,43228.0,43618.7
01/10/2019,7,MISO,81747.0,83042.2
01/10/2019,7,North,17744.0,17839.3
01/10/2019,7,South,20775.0,21584.2
01/10/2019,8,Central,45987.0,46517.1
01/10/2019,8,MISO,87922.0,89592.9
01/10/2019,8,North,19229.0,19421.6
01/10/2019,8,South,22706.0,23654.1
01/10/2019,9,Central,46565.0,47228.5
01/10/2019,9,MISO,89579.0,91376.7
01/10/2019,9,North,20046.0,20225.7
01/10/2019,9,South,22968.0,23922.5
01/10/2019,10,Central,46402.0,46815.3
01/10/2019,10,MISO,88892.0,89934.6
01/10/2019,10,North,19871.0,19953.6
01/10/2019,10,South,22619.0,23165.7
01/10/2019,11,Central,46008.0,46477.4
01/10/2019,11,MISO,87599.0,88148.3
01/10/2019,11,North,19611.0,19674.5
01/10/2019,11,South,21980.0,21996.4
01/10/2019,12,Central,45427.0,45869.2
01/10/2019,12,MISO,86076.0,86175.9
01/10/2019,12,North,19407.0,19261.4
01/10/2019,12,South,21242.0,21045.3
01/10/2019,13,Central,44732.0,45206.2
01/10/2019,13,MISO,84367.0,84259.4
01/10/2019,13,North,19177.0,18900.3
01/10/2019,13,South,20458.0,20152.9
01/10/2019,14,Central,44094.0,44608.4
01/10/2019,14,MISO,82848.0,82605.5
01/10/2019,14,North,18976.0,18659.5
01/10/2019,14,South,19778.0,19337.7
01/10/2019,15,Central,43455.0,43935.2
01/10/2019,15,MISO,81624.0,81304.5
01/10/2019,15,North,18854.0,18502.6
01/10/2019,15,South,19315.0,18866.7
01/10/2019,16,Central,42919.0,43441.4
01/10/2019,16,MISO,80547.0,80329.4
01/10/2019,16,North,18692.0,18354.1
01/10/2019,16,South,18936.0,18533.9
01/10/2019,17,Central,43013.0,43496.7
01/10/2019,17,MISO,80531.0,80406.0
01/10/2019,17,North,18667.0,18370.2
01/10/2019,17,South,18851.0,18539.1
01/10/2019,18,Central,44584.0,44777.9
01/10/2019,18,MISO,82914.0,82656.4
01/10/2019,18,North,19086.0,18877.2
01/10/2019,18,South,19244.0,19001.3
01/10/2019,19,Central,46418.0,46429.4
01/10/2019,19,MISO,87047.0,86621.1
01/10/2019,19,North,19938.0,19815.2
01/10/2019,19,South,20691.0,20376.5
01/10/2019,20,Central,46125.0,46420.5
01/10/2019,20,MISO,87656.0,87935.7
01/10/2019,20,North,19894.0,19929.2
01/10/2019,20,South,21637.0,21585.9
01/10/2019,21,Central,45665.0,45920.0
01/10/2019,21,MISO,87108.0,87362.3
01/10/2019,21,North,19615.0,19632.1
01/10/2019,21,South,21828.0,21810.2
01/10/2019,22,Central,44618.0,44936.9
01/10/2019,22,MISO,85442.0,85912.2
01/10/2019,22,North,19200.0,19255.3
01/10/2019,22,South,21624.0,21720.0
01/10/2019,23,Central,42866.0,43127.2
01/10/2019,23,MISO,82486.0,82856.6
01/10/2019,23,North,18562.0,18572.0
01/10/2019,23,South,21058.0,21157.4
01/10/2019,24,Central,41548.0,41198.0
01/10/2019,24,MISO,79401.0,79033.8
01/10/2019,24,North,17692.0,17670.6
01/10/2019,24,South,20161.0,20165.2
01/11/2019,1,Central,41075.0,39706.3
01/11/2019,1,MISO,77770.0,76154.4
01/11/2019,1,North,17130.0,17030.7
01/11/2019,1,South,19565.0,19417.4
01/11/2019,2,Central,40463.0,38761.2
01/11/2019,2,MISO,76263.0,74398.8
01/11/2019,2,North,16601.0,16504.0
01/11/2019,2,South,19199.0,19133.7
01/11/2019,3,Central,39918.0,38275.3
01/11/2019,3,MISO,75212.0,73398.4
01/11/2019,3,North,16250.0,16155.8
01/11/2019,3,South,19044.0,18967.3
01/11/2019,4,Central,39761.0,38082.6
01/11/2019,4,MISO,74862.0,73128.0
01/11/2019,4,North,16096.0,15976.3
01/11/2019,4,South,19005.0,19069.1
01/11/2019,5,Central,39772.0,38533.6
01/11/2019,5,MISO,75037.0,73741.3
01/11/2019,5,North,16106.0,15998.7
01/11/2019,5,South,19159.0,19209.0
01/11/2019,6,Central,39997.0,40024.6
01/11/2019,6,MISO,76137.0,76251.0
01/11/2019,6,North,16402.0,16332.8
01/11/2019,6,South,19738.0,19893.7
01/11/2019,7,Central,42640.0,42787.3
01/11/2019,7,MISO,80930.0,81160.3
01/11/2019,7,North,17230.0,17133.6
01/11/2019,7,South,21060.0,21239.4
01/11/2019,8,Central,45222.0,45566.1
01/11/2019,8,MISO,86639.0,87095.3
01/11/2019,8,North,18656.0,18584.0
01/11/2019,8,South,22761.0,22945.2
01/11/2019,9,Central,46219.0,46218.7
01/11/2019,9,MISO,89027.0,88737.1
01/11/2019,9,North,19702.0,19513.4
01/11/2019,9,South,23106.0,23005.0
01/11/2019,10,Central,45872.0,46024.3
01/11/2019,10,MISO,87930.0,87663.4
01/11/2019,10,North,19512.0,19261.7
01/11/2019,10,South,22546.0,22377.4
01/11/2019,11,Central,45579.0,45978.9
01/11/2019,11,MISO,86774.0,86510.9
01/11/2019,11,North,19302.0,18962.1
01/11/2019,11,South,21893.0,21569.9
01/11/2019,12,Central,45023.0,45510.6
01/11/2019,12,MISO,85215.0,84969.1
01/11/2019,12,North,19093.0,18588.7
01/11/2019,12,South,21099.0,20869.8
01/11/2019,13,Central,44398.0,44787.4
01/11/2019,13,MISO,83488.0,83194.4
01/11/2019,13,North,18865.0,18328.9
01/11/2019,13,South,20225.0,20078.1
01/11/2019,14,Central,43823.0,44095.9
01/11/2019,14,MISO,81901.0,81639.0
01/11/2019,14,North,18648.0,18148.3
01/11/2019,14,South,19430.0,19394.8
01/11/2019,15,Central,43241.0,44028.7
01/11/2019,15,MISO,80666.0,80975.1
01/11/2019,15,North,18535.0,18056.6
01/11/2019,15,South,18890.0,18889.9
01/11/2019,16,Central,42669.0,43613.7
01/11/2019,16,MISO,79486.0,80200.6
01/11/2019,16,North,18358.0,17980.2
01/11/2019,16,South,18459.0,18606.6
01/11/2019,17,Central,42655.0,43598.0
01/11/2019,17,MISO,79340.0,80168.9
01/11/2019,17,North,18297.0,18010.4
01/11/2019,17,South,18388.0,18560.4
01/11/2019,18,Central,43856.0,44581.7
01/11/2019,18,MISO,81092.0,81764.5
01/11/2019,18,North,18583.0,18360.0
01/11/2019,18,South,18653.0,18822.7
01/11/2019,19,Central,45050.0,45204.1
01/11/2019,19,MISO,83932.0,83818.3
01/11/2019,19,North,19274.0,18931.2
01/11/2019,19,South,19608.0,19683.0
01/11/2019,20,Central,44774.0,44514.2
01/11/2019,20,MISO,84348.0,83543.4
01/11/2019,20,North,19220.0,18728.7
01/11/2019,20,South,20354.0,20300.5
01/11/2019,21,Central,44181.0,43674.0
01/11/2019,21,MISO,83441.0,82332.4
01/11/2019,21,North,18893.0,18340.0
01/11/2019,21,South,20367.0,20318.5
01/11/2019,22,Central,43332.0,42579.3
01/11/2019,22,MISO,82062.0,80711.4
01/11/2019,22,North,18548.0,18000.0
01/11/2019,22,South,20182.0,20132.2
01/11/2019,23,Central,41689.0,40953.3
01/11/2019,23,MISO,79384.0,78103.5
01/11/2019,23,North,18006.0,17373.6
01/11/2019,23,South,19689.0,19776.6
01/11/2019,24,Central,39700.0,38977.4
01/11/2019,24,MISO,75808.0,74765.4
01/11/2019,24,North,17199.0,16689.8
01/11/2019,24,South,18909.0,19098.2
01/12/2019,1,Central,37939.0,37436.8
01/12/2019,1,MISO,72288.0,71875.5
01/12/2019,1,North,16271.0,16161.6
01/12/2019,1,South,18078.0,18277.2
01/12/2019,2,Central,36803.0,36326.0
01/12/2019,2,MISO,69930.0,69682.3
01/12/2019,2,North,15713.0,15603.6
01/12/2019,2,South,17414.0,17752.6
01/12/2019,3,Central,36963.0,35667.6
01/12/2019,3,MISO,69294.0,68283.8
01/12/2019,3,North,15332.0,15261.3
01/12/2019,3,South,16999.0,17354.9
01/12/2019,4,Central,36636.0,35300.0
01/12/2019,4,MISO,68522.0,67587.7
01/12/2019,4,North,15148.0,15075.2
01/12/2019,4,South,16738.0,17212.5
01/12/2019,5,Central,36723.0,35399.3
01/12/2019,5,MISO,68450.0,67423.8
01/12/2019,5,North,15080.0,14889.8
01/12/2019,5,South,16647.0,17134.7
01/12/2019,6,Central,37342.0,35968.1
01/12/2019,6,MISO,69433.0,68342.0
01/12/2019,6,North,15195.0,15127.4
01/12/2019,6,South,16896.0,17246.4
01/12/2019,7,Central,38461.0,36931.8
01/12/2019,7,MISO,71469.0,69982.2
01/12/2019,7,North,15537.0,15441.6
01/12/2019,7,South,17471.0,17608.8
01/12/2019,8,Central,39071.0,38297.5
01/12/2019,8,MISO,72883.0,72326.1
01/12/2019,8,North,16107.0,15978.0
01/12/2019,8,South,17705.0,18050.6
01/12/2019,9,Central,40151.0,39361.7
01/12/2019,9,MISO,74908.0,74569.5
01/12/2019,9,North,16743.0,16629.5
01/12/2019,9,South,18014.0,18578.3
01/12/2019,10,Central,40895.0,40358.1
01/12/2019,10,MISO,76567.0,76414.1
01/12/2019,10,North,17194.0,17055.1
01/12/2019,10,South,18478.0,19000.9
01/12/2019,11,Central,41289.0,41308.0
01/12/2019,11,MISO,77494.0,77928.7
01/12/2019,11,North,17433.0,17339.1
01/12/2019,11,South,18772.0,19281.5
01/12/2019,12,Central,41269.0,41554.2
01/12/2019,12,MISO,77464.0,78286.1
01/12/2019,12,North,17432.0,17468.0
01/12/2019,12,South,18763.0,19263.9
01/12/2019,13,Central,40919.0,41499.9
01/12/2019,13,MISO,76722.0,77932.6
01/12/2019,13,North,17319.0,17412.5
01/12/2019,13,South,18484.0,19020.2
01/12/2019,14,Central,40849.0,41210.0
01/12/2019,14,MISO,76041.0,77109.3
01/12/2019,14,North,17165.0,17273.5
01/12/2019,14,South,18027.0,18625.8
01/12/2019,15,Central,40380.0,40815.9
01/12/2019,15,MISO,74974.0,76158.0
01/12/2019,15,North,16945.0,17112.8
01/12/2019,15,South,17649.0,18229.3
01/12/2019,16,Central,40069.0,40604.8
01/12/2019,16,MISO,74203.0,75552.8
01/12/2019,16,North,16774.0,16972.0
01/12/2019,16,South,17360.0,17975.9
01/12/2019,17,Central,39917.0,40671.3
01/12/2019,17,MISO,74055.0,75485.2
01/12/2019,17,North,16834.0,17040.4
01/12/2019,17,South,17304.0,17773.6
01/12/2019,18,Central,41423.0,41807.7
01/12/2019,18,MISO,76257.0,77053.3
01/12/2019,18,North,17364.0,17444.6
01/12/2019,18,South,17470.0,17801.1
01/12/2019,19,Central,42655.0,42778.2
01/12/2019,19,MISO,79103.0,79338.1
01/12/2019,19,North,18194.0,18100.0
01/12/2019,19,South,18254.0,18459.8
01/12/2019,20,Central,42123.0,42070.3
01/12/2019,20,MISO,78983.0,78965.1
01/12/2019,20,North,18168.0,17939.5
01/12/2019,20,South,18692.0,18955.3
01/12/2019,21,Central,41384.0,41306.1
01/12/2019,21,MISO,77837.0,77782.3
01/12/2019,21,North,17829.0,17625.4
01/12/2019,21,South,18624.0,18850.8
01/12/2019,22,Central,40488.0,40379.3
01/12/2019,22,MISO,76443.0,76140.3
01/12/2019,22,North,17460.0,17162.8
01/12/2019,22,South,18495.0,18598.2
01/12/2019,23,Central,39102.0,38964.9
01/12/2019,23,MISO,74279.0,74033.7
01/12/2019,23,North,17001.0,16713.0
01/12/2019,23,South,18176.0,18355.7
01/12/2019,24,Central,37680.0,37335.5
01/12/2019,24,MISO,71556.0,71181.9
01/12/2019,24,North,16315.0,16054.3
01/12/2019,24,South,17561.0,17792.0
01/13/2019,1,Central,37324.0,35841.4
01/13/2019,1,MISO,70673.0,68567.5
01/13/2019,1,North,15878.0,15437.5
01/13/2019,1,South,17471.0,17288.6
01/13/2019,2,Central,36573.0,34990.2
01/13/2019,2,MISO,69314.0,67075.2
01/13/2019,2,North,15514.0,14995.2
01/13/2019,2,South,17227.0,17089.8
01/13/2019,3,Central,36496.0,34469.4
01/13/2019,3,MISO,68539.0,66149.9
01/13/2019,3,North,15078.0,14672.9
01/13/2019,3,South,16965.0,17007.6
01/13/2019,4,Central,36154.0,34361.8
01/13/2019,4,MISO,68019.0,65946.7
01/13/2019,4,North,14908.0,14536.6
01/13/2019,4,South,16957.0,17048.3
01/13/2019,5,Central,36195.0,34391.4
01/13/2019,5,MISO,68110.0,66110.6
01/13/2019,5,North,14840.0,14509.4
01/13/2019,5,South,17075.0,17209.9
01/13/2019,6,Central,36612.0,34834.0
01/13/2019,6,MISO,68851.0,66909.7
01/13/2019,6,North,14918.0,14560.5
01/13/2019,6,South,17321.0,17515.3
01/13/2019,7,Central,36541.0,35617.7
01/13/2019,7,MISO,69545.0,68608.6
01/13/2019,7,North,15159.0,14813.8
01/13/2019,7,South,17845.0,18177.1
01/13/2019,8,Central,36952.0,36789.0
01/13/2019,8,MISO,71466.0,71041.8
01/13/2019,8,North,15682.0,15267.0
01/13/2019,8,South,18832.0,18985.8
01/13/2019,9,Central,37959.0,37732.9
01/13/2019,9,MISO,73847.0,73519.1
01/13/2019,9,North,16238.0,15858.4
01/13/2019,9,South,19650.0,19927.8
01/13/2019,10,Central,38845.0,38638.9
01/13/2019,10,MISO,75536.0,75579.1
01/13/2019,10,North,16518.0,16277.2
01/13/2019,10,South,20173.0,20662.9
01/13/2019,11,Central,39503.0,39280.7
01/13/2019,11,MISO,76349.0,76856.9
01/13/2019,11,North,16727.0,16486.4
01/13/2019,11,South,20119.0,21089.8
01/13/2019,12,Central,39836.0,39529.2
01/13/2019,12,MISO,76399.0,76938.5
01/13/2019,12,North,16801.0,16573.6
01/13/2019,12,South,19762.0,20835.7
01/13/2019,13,Central,39914.0,39570.1
01/13/2019,13,MISO,75960.0,76708.5
01/13/2019,13,North,16802.0,16593.2
01/13/2019,13,South,19244.0,20545.2
01/13/2019,14,Central,39724.0,39440.7
01/13/2019,14,MISO,75285.0,76467.9
01/13/2019,14,North,16762.0,16577.7
01/13/2019,14,South,18799.0,20449.6
01/13/2019,15,Central,39479.0,39225.2
01/13/2019,15,MISO,74656.0,75730.9
01/13/2019,15,North,16612.0,16343.7
01/13/2019,15,South,18565.0,20162.1
01/13/2019,16,Central,39341.0,39309.6
01/13/2019,16,MISO,74118.0,75444.5
01/13/2019,16,North,16476.0,16265.6
01/13/2019,16,South,18301.0,19869.2
01/13/2019,17,Central,39807.0,39887.8
01/13/2019,17,MISO,74626.0,76112.9
01/13/2019,17,North,16552.0,16412.9
01/13/2019,17,South,18267.0,19812.2
01/13/2019,18,Central,41602.0,41460.1
01/13/2019,18,MISO,77305.0,78524.6
01/13/2019,18,North,17091.0,17024.4
01/13/2019,18,South,18612.0,20040.2
01/13/2019,19,Central,43341.0,43304.1
01/13/2019,19,MISO,81207.0,82501.4
01/13/2019,19,North,18144.0,18079.6
01/13/2019,19,South,19722.0,21117.8
01/13/2019,20,Central,43220.0,43056.8
01/13/2019,20,MISO,82270.0,82994.2
01/13/2019,20,North,18264.0,18173.0
01/13/2019,20,South,20786.0,21764.5
01/13/2019,21,Central,42717.0,42419.2
01/13/2019,21,MISO,81844.0,82611.0
01/13/2019,21,North,18021.0,17958.7
01/13/2019,21,South,21106.0,22233.1
01/13/2019,22,Central,41850.0,41356.9
01/13/2019,22,MISO,80466.0,81008.6
01/13/2019,22,North,17607.0,17538.7
01/13/2019,22,South,21009.0,22113.0
01/13/2019,23,Central,40529.0,39832.8
01/13/2019,23,MISO,78124.0,78225.2
01/13/2019,23,North,17062.0,16926.9
01/13/2019,23,South,20533.0,21465.5
01/13/2019,24,Central,39156.0,38333.5
01/13/2019,24,MISO,75352.0,74944.7
01/13/2019,24,North,16395.0,16134.0
01/13/2019,24,South,19801.0,20477.2
01/14/2019,1,Central,37615.0,37420.7
01/14/2019,1,MISO,73215.0,72781.1
01/14/2019,1,North,15673.0,15673.0
01/14/2019,1,South,19927.0,19687.3
01/14/2019,2,Central,37763.0,36852.9
