Year,State,Attribute,Model Parameters,Prediction Years Out,Prediction,Confidence Interval,AIC,AICc,BIC,Actual,Error,Absolute Error
2025,MN,BEV sales,"(0, 2, 1)",4,48847.94433005784,[46113.119 51582.769],827.6541313645627,835.6541313645627,826.482445101865,NA,,
2022,MN,BEV sales,"(0, 2, 2)",1,5474.272809865019,[4373.491 6575.054],87.1183671431166,107.1183671431166,85.556118792853,NA,,
2023,MN,BEV sales,"(0, 2, 2)",2,6787.396908136825,[5592.908 7981.886],87.1183671431166,107.1183671431166,85.556118792853,NA,,
2024,MN,BEV sales,"(0, 2, 2)",3,8241.322620900748,[6845.112 9637.534],87.1183671431166,107.1183671431166,85.556118792853,NA,,
2025,MN,BEV sales,"(0, 2, 2)",4,9836.049948156788,[ 8136.086 11536.014],87.1183671431166,107.1183671431166,85.556118792853,NA,,
2022,MN,BEV sales,"(1, 1, 0)",1,4157.207437867155,[2973.254 5341.16 ],100.4055881614826,108.4055881614826,99.78086656916676,NA,,
2023,MN,BEV sales,"(1, 1, 0)",2,5629.117081336781,[4412.76  6845.474],100.4055881614826,108.4055881614826,99.78086656916676,NA,,
2024,MN,BEV sales,"(1, 1, 0)",3,5619.765538511391,[4063.522 7176.01 ],100.4055881614826,108.4055881614826,99.78086656916676,NA,,
2025,MN,BEV sales,"(1, 1, 0)",4,6742.752440510095,[5124.995 8360.51 ],100.4055881614826,108.4055881614826,99.78086656916676,NA,,
2022,MN,BEV sales,"(1, 1, 1)",1,5544.982277240506,[5160.881 5929.084],318.20218794256334,338.20218794256334,317.36922581947556,NA,,
2023,MN,BEV sales,"(1, 1, 1)",2,4678.377543830705,[3977.408 5379.348],318.20218794256334,338.20218794256334,317.36922581947556,NA,,
2024,MN,BEV sales,"(1, 1, 1)",3,4456.259780563474,[3587.186 5325.334],318.20218794256334,338.20218794256334,317.36922581947556,NA,,
2025,MN,BEV sales,"(1, 1, 1)",4,4001.9120770080544,[2978.771 5025.054],318.20218794256334,338.20218794256334,317.36922581947556,NA,,
2022,MN,BEV sales,"(1, 1, 2)",1,4049.802883906184,[2730.828 5368.778],104.02258946779175,164.02258946779176,102.98138681393202,NA,,
2023,MN,BEV sales,"(1, 1, 2)",2,5078.798018238248,[3648.664 6508.932],104.02258946779175,164.02258946779176,102.98138681393202,NA,,
2024,MN,BEV sales,"(1, 1, 2)",3,5775.241491051181,[4328.516 7221.967],104.02258946779175,164.02258946779176,102.98138681393202,NA,,
2025,MN,BEV sales,"(1, 1, 2)",4,6432.168070407862,[4948.834 7915.502],104.02258946779175,164.02258946779176,102.98138681393202,NA,,
2022,MN,BEV sales,"(1, 2, 0)",1,5006.851354162851,[3141.889 6871.813],89.00942638427563,97.00942638427563,87.83774012157792,NA,,
2023,MN,BEV sales,"(1, 2, 0)",2,7142.021961552303,[4305.735 9978.308],89.00942638427563,97.00942638427563,87.83774012157792,NA,,
2024,MN,BEV sales,"(1, 2, 0)",3,8093.171206922878,[ 3375.727 12810.615],89.00942638427563,97.00942638427563,87.83774012157792,NA,,
2025,MN,BEV sales,"(1, 2, 0)",4,10367.589942564264,[ 4024.75 16710.43],89.00942638427563,97.00942638427563,87.83774012157792,NA,,
2022,MN,BEV sales,"(1, 2, 1)",1,3940.4953341024716,[3647.074 4233.917],173.0991828744148,193.0991828744148,171.5369345241512,NA,,
2023,MN,BEV sales,"(1, 2, 1)",2,5918.581955221861,[5622.964 6214.2  ],173.0991828744148,193.0991828744148,171.5369345241512,NA,,
2024,MN,BEV sales,"(1, 2, 1)",3,5363.71452509761,[4921.601 5805.828],173.0991828744148,193.0991828744148,171.5369345241512,NA,,
2025,MN,BEV sales,"(1, 2, 1)",4,7259.713252246697,[6812.034 7707.392],173.0991828744148,193.0991828744148,171.5369345241512,NA,,
2022,MN,BEV sales,"(1, 2, 2)",1,4868.54821295814,[3845.113 5891.984],88.53043741203055,148.53043741203055,86.57762697420105,NA,,
2023,MN,BEV sales,"(1, 2, 2)",2,6330.442297858997,[5308.205 7352.68 ],88.53043741203055,148.53043741203055,86.57762697420105,NA,,
2024,MN,BEV sales,"(1, 2, 2)",3,7332.979225272532,[6014.679 8651.279],88.53043741203055,148.53043741203055,86.57762697420105,NA,,
2025,MN,BEV sales,"(1, 2, 2)",4,8692.8104851778,[ 7174.235 10211.386],88.53043741203055,148.53043741203055,86.57762697420105,NA,,
2022,MN,BEV sales,"(2, 1, 0)",1,4376.585163512558,[3534.095 5219.075],100.26747865603537,120.26747865603537,99.43451653294758,NA,,
2023,MN,BEV sales,"(2, 1, 0)",2,5031.730549593739,[4181.113 5882.348],100.26747865603537,120.26747865603537,99.43451653294758,NA,,
2024,MN,BEV sales,"(2, 1, 0)",3,6379.266000910023,[5459.273 7299.259],100.26747865603537,120.26747865603537,99.43451653294758,NA,,
2025,MN,BEV sales,"(2, 1, 0)",4,6268.480265907229,[5206.58  7330.381],100.26747865603537,120.26747865603537,99.43451653294758,NA,,
2022,MN,BEV sales,"(2, 1, 1)",1,3919.728933052278,[3721.065 4118.393],279.37669226404637,339.37669226404637,278.33548961018664,NA,,
2023,MN,BEV sales,"(2, 1, 1)",2,5736.389949530784,[5536.422 5936.358],279.37669226404637,339.37669226404637,278.33548961018664,NA,,
2024,MN,BEV sales,"(2, 1, 1)",3,5262.4330218467085,[4988.04  5536.826],279.37669226404637,339.37669226404637,278.33548961018664,NA,,
2025,MN,BEV sales,"(2, 1, 1)",4,6870.591444440352,[6592.947 7148.235],279.37669226404637,339.37669226404637,278.33548961018664,NA,,
2022,MN,BEV sales,"(2, 1, 2)",1,3587.046836721908,[2515.757 4658.337],105.69553620084906,,,NA,,
2023,MN,BEV sales,"(2, 1, 2)",2,5641.78092743181,[3938.049 7345.512],105.69553620084906,,,NA,,
2024,MN,BEV sales,"(2, 1, 2)",3,5449.6947089369605,[3381.68  7517.709],105.69553620084906,,,NA,,
2025,MN,BEV sales,"(2, 1, 2)",4,6573.062590528466,[4464.769 8681.356],105.69553620084906,,,NA,,
2022,MN,BEV sales,"(2, 2, 0)",1,6195.341375065473,[6003.594 6387.089],210.31301775952358,230.31301775952358,208.75076940926,NA,,
2023,MN,BEV sales,"(2, 2, 0)",2,6599.037067183282,[6330.524 6867.55 ],210.31301775952358,230.31301775952358,208.75076940926,NA,,
2024,MN,BEV sales,"(2, 2, 0)",3,9352.790613676838,[9022.751 9682.83 ],210.31301775952358,230.31301775952358,208.75076940926,NA,,
2025,MN,BEV sales,"(2, 2, 0)",4,11540.259716704553,[11034.361 12046.159],210.31301775952358,230.31301775952358,208.75076940926,NA,,
2022,MN,BEV sales,"(2, 2, 1)",1,4519.770796367628,[4291.464 4748.078],142.7702353988326,202.7702353988326,140.8174249610031,NA,,
2023,MN,BEV sales,"(2, 2, 1)",2,4837.950521697951,[4613.731 5062.17 ],142.7702353988326,202.7702353988326,140.8174249610031,NA,,
2024,MN,BEV sales,"(2, 2, 1)",3,6796.779699538374,[6549.044 7044.515],142.7702353988326,202.7702353988326,140.8174249610031,NA,,
2025,MN,BEV sales,"(2, 2, 1)",4,6265.720606047225,[5924.237 6607.204],142.7702353988326,202.7702353988326,140.8174249610031,NA,,
2022,MN,BEV sales,"(2, 2, 2)",1,5475.5554632985295,[4997.097 5954.014],87.4850038895332,,,NA,,
2023,MN,BEV sales,"(2, 2, 2)",2,5602.330002761764,[5110.979 6093.681],87.4850038895332,,,NA,,
2024,MN,BEV sales,"(2, 2, 2)",3,7996.223364688765,[7495.493 8496.953],87.4850038895332,,,NA,,
2025,MN,BEV sales,"(2, 2, 2)",4,8986.031460196038,[8261.513 9710.55 ],87.4850038895332,,,NA,,
2022,MS,BEV sales,"(0, 1, 0)",1,550.8333333333334,[393.973 707.693],73.61639778971792,76.61639778971792,73.19991672817403,NA,,
2023,MS,BEV sales,"(0, 1, 0)",2,627.6666666666667,[405.833 849.5  ],73.61639778971792,76.61639778971792,73.19991672817403,NA,,
2024,MS,BEV sales,"(0, 1, 0)",3,704.5000000000001,[432.81 976.19],73.61639778971792,76.61639778971792,73.19991672817403,NA,,
2025,MS,BEV sales,"(0, 1, 0)",4,781.3333333333335,[ 467.613 1095.053],73.61639778971792,76.61639778971792,73.19991672817403,NA,,
2022,MS,BEV sales,"(0, 1, 1)",1,714.7464605490284,[566.071 863.422],76.10481205999537,84.10481205999537,75.48009046767953,NA,,
2023,MS,BEV sales,"(0, 1, 1)",2,807.1028000150524,[ 491.713 1122.492],76.10481205999537,84.10481205999537,75.48009046767953,NA,,
2024,MS,BEV sales,"(0, 1, 1)",3,899.4591394810764,[ 478.94  1319.978],76.10481205999537,84.10481205999537,75.48009046767953,NA,,
2025,MS,BEV sales,"(0, 1, 1)",4,991.8154789471004,[ 487.631 1496.   ],76.10481205999537,84.10481205999537,75.48009046767953,NA,,
2022,MS,BEV sales,"(0, 1, 2)",1,586.6476477482223,[448.092 725.203],77.55186406520599,97.55186406520599,76.71890194211821,NA,,
2023,MS,BEV sales,"(0, 1, 2)",2,550.858574614503,[354.907 746.811],77.55186406520599,97.55186406520599,76.71890194211821,NA,,
2024,MS,BEV sales,"(0, 1, 2)",3,625.6151936715364,[429.654 821.576],77.55186406520599,97.55186406520599,76.71890194211821,NA,,
2025,MS,BEV sales,"(0, 1, 2)",4,700.3718127285698,[504.402 896.342],77.55186406520599,97.55186406520599,76.71890194211821,NA,,
2022,MS,BEV sales,"(0, 2, 0)",1,773.6,[625.11 922.09],61.46531840385002,64.46531840385002,60.68419422871822,NA,,
2023,MS,BEV sales,"(0, 2, 0)",2,1120.8,[ 788.766 1452.834],61.46531840385002,64.46531840385002,60.68419422871822,NA,,
2024,MS,BEV sales,"(0, 2, 0)",3,1515.6,[ 960.  2071.2],61.46531840385002,64.46531840385002,60.68419422871822,NA,,
2025,MS,BEV sales,"(0, 2, 0)",4,1957.9999999999998,[1144.685 2771.315],61.46531840385002,64.46531840385002,60.68419422871822,NA,,
2022,MS,BEV sales,"(0, 2, 1)",1,677.5221681282896,[559.913 795.131],62.154635740234966,70.15463574023497,60.98294947753727,NA,,
2023,MS,BEV sales,"(0, 2, 1)",2,917.2187514863643,[ 739.411 1095.026],62.154635740234966,70.15463574023497,60.98294947753727,NA,,
2024,MS,BEV sales,"(0, 2, 1)",3,1193.089750074224,[ 962.11 1424.07],62.154635740234966,70.15463574023497,60.98294947753727,NA,,
2025,MS,BEV sales,"(0, 2, 1)",4,1505.1351638918686,[1223.991 1786.279],62.154635740234966,70.15463574023497,60.98294947753727,NA,,
2022,MS,BEV sales,"(0, 2, 2)",1,811.0047195041845,[691.772 930.237],64.32194913450537,84.32194913450537,62.75970078424177,NA,,
2023,MS,BEV sales,"(0, 2, 2)",2,1119.78979515228,[ 854.851 1384.729],64.32194913450537,84.32194913450537,62.75970078424177,NA,,
2024,MS,BEV sales,"(0, 2, 2)",3,1476.6521958607325,[1104.363 1848.941],64.32194913450537,84.32194913450537,62.75970078424177,NA,,
2025,MS,BEV sales,"(0, 2, 2)",4,1881.5919216295426,[1413.149 2350.035],64.32194913450537,84.32194913450537,62.75970078424177,NA,,
2022,MS,BEV sales,"(1, 1, 0)",1,577.0760795477391,[420.758 733.394],75.5921408684674,83.5921408684674,74.96741927615156,NA,,
2023,MS,BEV sales,"(1, 1, 0)",2,659.9123361267907,[423.346 896.479],75.5921408684674,83.5921408684674,74.96741927615156,NA,,
2024,MS,BEV sales,"(1, 1, 0)",3,739.997856406665,[ 442.465 1037.531],75.5921408684674,83.5921408684674,74.96741927615156,NA,,
2025,MS,BEV sales,"(1, 1, 0)",4,819.7095320042358,[ 471.529 1167.89 ],75.5921408684674,83.5921408684674,74.96741927615156,NA,,
2022,MS,BEV sales,"(1, 1, 1)",1,-125.07361538925852,[-389.185  139.038],244.81437210549115,264.81437210549115,243.98140998240336,NA,,
2023,MS,BEV sales,"(1, 1, 1)",2,-954.9911643026489,[-1384.846  -525.136],244.81437210549115,264.81437210549115,243.98140998240336,NA,,
2024,MS,BEV sales,"(1, 1, 1)",3,-1640.710998211685,[-2160.614 -1120.808],244.81437210549115,264.81437210549115,243.98140998240336,NA,,
2025,MS,BEV sales,"(1, 1, 1)",4,-2416.504591890125,[-3027.873 -1805.136],244.81437210549115,264.81437210549115,243.98140998240336,NA,,
2022,MS,BEV sales,"(1, 1, 2)",1,652.2381271599279,[513.954 790.522],79.47427762845372,139.4742776284537,78.43307497459399,NA,,
2023,MS,BEV sales,"(1, 1, 2)",2,657.8351902032359,[422.318 893.352],79.47427762845372,139.4742776284537,78.43307497459399,NA,,
2024,MS,BEV sales,"(1, 1, 2)",3,708.7034015071489,[453.716 963.691],79.47427762845372,139.4742776284537,78.43307497459399,NA,,
2025,MS,BEV sales,"(1, 1, 2)",4,777.7284182230151,[ 516.883 1038.574],79.47427762845372,139.4742776284537,78.43307497459399,NA,,
2022,MS,BEV sales,"(1, 2, 0)",1,706.8924916340532,[563.862 849.923],63.24682812528248,71.24682812528248,62.07514186258478,NA,,
2023,MS,BEV sales,"(1, 2, 0)",2,1002.8954791641469,[ 730.651 1275.14 ],63.24682812528248,71.24682812528248,62.07514186258478,NA,,
2024,MS,BEV sales,"(1, 2, 0)",3,1330.7291598849654,[ 894.412 1767.046],63.24682812528248,71.24682812528248,62.07514186258478,NA,,
2025,MS,BEV sales,"(1, 2, 0)",4,1702.2939206529659,[1080.93  2323.657],63.24682812528248,71.24682812528248,62.07514186258478,NA,,
2022,MS,BEV sales,"(1, 2, 1)",1,765.3816737743628,[597.643 933.12 ],65.64976379961398,85.64976379961398,64.08751544935038,NA,,
2023,MS,BEV sales,"(1, 2, 1)",2,1094.5034516953945,[ 718.508 1470.499],65.64976379961398,85.64976379961398,64.08751544935038,NA,,
2024,MS,BEV sales,"(1, 2, 1)",3,1462.987106167881,[ 833.981 2091.993],65.64976379961398,85.64976379961398,64.08751544935038,NA,,
2025,MS,BEV sales,"(1, 2, 1)",4,1869.2304232567244,[ 948.038 2790.422],65.64976379961398,85.64976379961398,64.08751544935038,NA,,
2022,MS,BEV sales,"(1, 2, 2)",1,711.8695027760227,[595.685 828.054],65.98418432472594,125.98418432472594,64.03137388689645,NA,,
2023,MS,BEV sales,"(1, 2, 2)",2,949.8893678085905,[ 755.126 1144.652],65.98418432472594,125.98418432472594,64.03137388689645,NA,,
2024,MS,BEV sales,"(1, 2, 2)",3,1253.8433669744795,[1004.142 1503.544],65.98418432472594,125.98418432472594,64.03137388689645,NA,,
2025,MS,BEV sales,"(1, 2, 2)",4,1577.895029892015,[1269.361 1886.429],65.98418432472594,125.98418432472594,64.03137388689645,NA,,
2022,MS,BEV sales,"(2, 1, 0)",1,589.0173843687628,[433.666 744.368],77.5596825165089,97.5596825165089,76.72672039342112,NA,,
2023,MS,BEV sales,"(2, 1, 0)",2,653.3862496968776,[412.308 894.464],77.5596825165089,97.5596825165089,76.72672039342112,NA,,
2024,MS,BEV sales,"(2, 1, 0)",3,725.7394509496878,[ 430.759 1020.72 ],77.5596825165089,97.5596825165089,76.72672039342112,NA,,
2025,MS,BEV sales,"(2, 1, 0)",4,806.0308168026374,[ 468.714 1143.348],77.5596825165089,97.5596825165089,76.72672039342112,NA,,
2022,MS,BEV sales,"(2, 1, 1)",1,684.5741560020524,[517.756 851.392],81.03919336523089,141.0391933652309,79.99799071137116,NA,,
2023,MS,BEV sales,"(2, 1, 1)",2,843.9320862733068,[ 497.226 1190.638],81.03919336523089,141.0391933652309,79.99799071137116,NA,,
2024,MS,BEV sales,"(2, 1, 1)",3,981.7880324362491,[ 452.333 1511.244],81.03919336523089,141.0391933652309,79.99799071137116,NA,,
2025,MS,BEV sales,"(2, 1, 1)",4,1087.2495566794287,[ 371.6   1802.899],81.03919336523089,141.0391933652309,79.99799071137116,NA,,
2022,MS,BEV sales,"(2, 1, 2)",1,517.6545468498913,[371.043 664.266],81.15423623488626,,,NA,,
2023,MS,BEV sales,"(2, 1, 2)",2,573.1766820898139,[395.6   750.753],81.15423623488626,,,NA,,
2024,MS,BEV sales,"(2, 1, 2)",3,635.9199855974286,[444.811 827.028],81.15423623488626,,,NA,,
2025,MS,BEV sales,"(2, 1, 2)",4,702.8607691070855,[504.999 900.722],81.15423623488626,,,NA,,
2022,MS,BEV sales,"(2, 2, 0)",1,683.5659905278058,[519.919 847.213],66.96753538785235,86.96753538785235,65.40528703758875,NA,,
2023,MS,BEV sales,"(2, 2, 0)",2,961.5614277175289,[ 716.639 1206.484],66.96753538785235,86.96753538785235,65.40528703758875,NA,,
2024,MS,BEV sales,"(2, 2, 0)",3,1333.5633220869286,[ 987.31  1679.816],66.96753538785235,86.96753538785235,65.40528703758875,NA,,
2025,MS,BEV sales,"(2, 2, 0)",4,1719.5516037480243,[1231.916 2207.187],66.96753538785235,86.96753538785235,65.40528703758875,NA,,
2022,MS,BEV sales,"(2, 2, 1)",1,652.8979685328775,[491.745 814.05 ],67.53146620883271,127.53146620883271,65.57865577100321,NA,,
2023,MS,BEV sales,"(2, 2, 1)",2,927.3726472937132,[ 657.465 1197.281],67.53146620883271,127.53146620883271,65.57865577100321,NA,,
2024,MS,BEV sales,"(2, 2, 1)",3,1192.2163424547743,[ 763.59  1620.842],67.53146620883271,127.53146620883271,65.57865577100321,NA,,
2025,MS,BEV sales,"(2, 2, 1)",4,1513.1733197082049,[ 922.429 2103.918],67.53146620883271,127.53146620883271,65.57865577100321,NA,,
2022,MS,BEV sales,"(2, 2, 2)",1,668.1168288377164,[559.892 776.342],67.8575313404062,,,NA,,
2023,MS,BEV sales,"(2, 2, 2)",2,873.9752565025599,[ 717.638 1030.312],67.8575313404062,,,NA,,
2024,MS,BEV sales,"(2, 2, 2)",3,1167.305835738808,[ 980.523 1354.089],67.8575313404062,,,NA,,
2025,MS,BEV sales,"(2, 2, 2)",4,1452.1275491702168,[1220.574 1683.681],67.8575313404062,,,NA,,
2022,MO,BEV sales,"(0, 1, 0)",1,3999.0,[2844.666 5153.334],97.56750025808938,100.56750025808938,97.15101919654549,NA,,
2023,MO,BEV sales,"(0, 1, 0)",2,4531.0,[2898.525 6163.475],97.56750025808938,100.56750025808938,97.15101919654549,NA,,
2024,MO,BEV sales,"(0, 1, 0)",3,5063.0,[3063.634 7062.366],97.56750025808938,100.56750025808938,97.15101919654549,NA,,
2025,MO,BEV sales,"(0, 1, 0)",4,5595.0,[3286.331 7903.669],97.56750025808938,100.56750025808938,97.15101919654549,NA,,
2022,MO,BEV sales,"(0, 1, 1)",1,3246.4445087489944,[2375.114 4117.775],97.27461347864245,105.27461347864245,96.64989188632661,NA,,
2023,MO,BEV sales,"(0, 1, 1)",2,3708.429355868247,[2837.083 4579.775],97.27461347864245,105.27461347864245,96.64989188632661,NA,,
2024,MO,BEV sales,"(0, 1, 1)",3,4170.414202987499,[3299.053 5041.776],97.27461347864245,105.27461347864245,96.64989188632661,NA,,
2025,MO,BEV sales,"(0, 1, 1)",4,4632.399050106752,[3761.022 5503.776],97.27461347864245,105.27461347864245,96.64989188632661,NA,,
2022,MO,BEV sales,"(0, 1, 2)",1,4116.492831722628,[3273.691 4959.294],99.15942770335539,119.15942770335539,98.32646558026761,NA,,
2023,MO,BEV sales,"(0, 1, 2)",2,4085.0138530307518,[2895.068 5274.96 ],99.15942770335539,119.15942770335539,98.32646558026761,NA,,
2024,MO,BEV sales,"(0, 1, 2)",3,4601.732444118778,[3411.786 5791.678],99.15942770335539,119.15942770335539,98.32646558026761,NA,,
2025,MO,BEV sales,"(0, 1, 2)",4,5118.4510352068055,[3928.505 6308.397],99.15942770335539,119.15942770335539,98.32646558026761,NA,,
2022,MO,BEV sales,"(0, 2, 0)",1,5453.199999999999,[3899.229 7007.171],84.94581361038313,87.94581361038313,84.16468943525133,NA,,
2023,MO,BEV sales,"(0, 2, 0)",2,7737.599999999998,[ 4262.815 11212.385],84.94581361038313,87.94581361038313,84.16468943525133,NA,,
2024,MO,BEV sales,"(0, 2, 0)",3,10320.199999999997,[ 4505.773 16134.627],84.94581361038313,87.94581361038313,84.16468943525133,NA,,
2025,MO,BEV sales,"(0, 2, 0)",4,13200.999999999996,[ 4689.55 21712.45],84.94581361038313,87.94581361038313,84.16468943525133,NA,,
2022,MO,BEV sales,"(0, 2, 1)",1,-12868.40580313375,[-13172.163 -12564.649],96006.66873478932,96014.66873478932,96005.49704852662,NA,,
2023,MO,BEV sales,"(0, 2, 1)",2,-65785.71835646371,[-66704.411 -64867.026],96006.66873478932,96014.66873478932,96005.49704852662,NA,,
2024,MO,BEV sales,"(0, 2, 1)",3,-155284.93765998987,[-156984.471 -153585.405],96006.66873478932,96014.66873478932,96005.49704852662,NA,,
2025,MO,BEV sales,"(0, 2, 1)",4,-281366.06371371227,[-283984.986 -278747.142],96006.66873478932,96014.66873478932,96005.49704852662,NA,,
2022,MO,BEV sales,"(0, 2, 2)",1,3964.96367888286,[3094.543 4835.384],85.19215534600811,105.19215534600811,83.6299069957445,NA,,
2023,MO,BEV sales,"(0, 2, 2)",2,4990.434152292302,[4067.105 5913.763],85.19215534600811,105.19215534600811,83.6299069957445,NA,,
2024,MO,BEV sales,"(0, 2, 2)",3,6139.9683073580345,[5096.275 7183.661],85.19215534600811,105.19215534600811,83.6299069957445,NA,,
2025,MO,BEV sales,"(0, 2, 2)",4,7413.566144080056,[6182.065 8645.068],85.19215534600811,105.19215534600811,83.6299069957445,NA,,
2022,MO,BEV sales,"(1, 1, 0)",1,3296.0386305378033,[2227.457 4364.621],98.87143645270774,106.87143645270774,98.2467148603919,NA,,
2023,MO,BEV sales,"(1, 1, 0)",2,4108.375663012481,[2927.176 5289.576],98.87143645270774,106.87143645270774,98.2467148603919,NA,,
2024,MO,BEV sales,"(1, 1, 0)",3,4400.596590260437,[2972.671 5828.522],98.87143645270774,106.87143645270774,98.2467148603919,NA,,
2025,MO,BEV sales,"(1, 1, 0)",4,4967.933151158717,[3401.425 6534.442],98.87143645270774,106.87143645270774,98.2467148603919,NA,,
2022,MO,BEV sales,"(1, 1, 1)",1,17540.44209653687,[17276.784 17804.1  ],60506.84163666786,60526.84163666786,60506.00867454477,NA,,
2023,MO,BEV sales,"(1, 1, 1)",2,31617.912875209782,[31243.498 31992.328],60506.84163666786,60526.84163666786,60506.00867454477,NA,,
2024,MO,BEV sales,"(1, 1, 1)",3,45691.42551913696,[45233.471 46149.38 ],60506.84163666786,60526.84163666786,60506.00867454477,NA,,
2025,MO,BEV sales,"(1, 1, 1)",4,59768.82698579483,[59239.324 60298.33 ],60506.84163666786,60526.84163666786,60506.00867454477,NA,,
2022,MO,BEV sales,"(1, 1, 2)",1,3689.8010421562076,[2869.714 4509.889],100.7739333372133,160.7739333372133,99.73273068335357,NA,,
2023,MO,BEV sales,"(1, 1, 2)",2,3709.601632442264,[2766.389 4652.814],100.7739333372133,160.7739333372133,99.73273068335357,NA,,
2024,MO,BEV sales,"(1, 1, 2)",3,4401.726022580689,[3471.876 5331.576],100.7739333372133,160.7739333372133,99.73273068335357,NA,,
2025,MO,BEV sales,"(1, 1, 2)",4,4790.300889904461,[3846.478 5734.123],100.7739333372133,160.7739333372133,99.73273068335357,NA,,
2022,MO,BEV sales,"(1, 2, 0)",1,4909.18453734779,[3449.348 6369.021],86.52195684146523,94.52195684146523,85.35027057876752,NA,,
2023,MO,BEV sales,"(1, 2, 0)",2,6791.304783728674,[4026.301 9556.309],86.52195684146523,94.52195684146523,85.35027057876752,NA,,
2024,MO,BEV sales,"(1, 2, 0)",3,8844.922265174731,[ 4415.601 13274.244],86.52195684146523,94.52195684146523,85.35027057876752,NA,,
2025,MO,BEV sales,"(1, 2, 0)",4,11175.11768337712,[ 4871.755 17478.48 ],86.52195684146523,94.52195684146523,85.35027057876752,NA,,
2022,MO,BEV sales,"(1, 2, 1)",1,3143.792128499672,[2890.076 3397.508],183.62941456175764,203.62941456175764,182.06716621149405,NA,,
2023,MO,BEV sales,"(1, 2, 1)",2,4242.795349331016,[3966.075 4519.516],183.62941456175764,203.62941456175764,182.06716621149405,NA,,
2024,MO,BEV sales,"(1, 2, 1)",3,4370.4995456681745,[3999.015 4741.984],183.62941456175764,203.62941456175764,182.06716621149405,NA,,
2025,MO,BEV sales,"(1, 2, 1)",4,5195.472037636211,[4782.416 5608.529],183.62941456175764,203.62941456175764,182.06716621149405,NA,,
2022,MO,BEV sales,"(1, 2, 2)",1,4823.685666175223,[3743.569 5903.802],87.93697242567751,147.9369724256775,85.98416198784801,NA,,
2023,MO,BEV sales,"(1, 2, 2)",2,6100.7922439725935,[4178.036 8023.549],87.93697242567751,147.9369724256775,85.98416198784801,NA,,
2024,MO,BEV sales,"(1, 2, 2)",3,7689.92475669401,[ 5220.845 10159.005],87.93697242567751,147.9369724256775,85.98416198784801,NA,,
2025,MO,BEV sales,"(1, 2, 2)",4,9377.6201291848,[ 6329.934 12425.307],87.93697242567751,147.9369724256775,85.98416198784801,NA,,
2022,MO,BEV sales,"(2, 1, 0)",1,2671.6637954294747,[2064.426 3278.901],96.86402648990506,116.86402648990506,96.03106436681728,NA,,
2023,MO,BEV sales,"(2, 1, 0)",2,3499.329043404203,[2882.464 4116.194],96.86402648990506,116.86402648990506,96.03106436681728,NA,,
2024,MO,BEV sales,"(2, 1, 0)",3,4564.560440774476,[3913.156 5215.965],96.86402648990506,116.86402648990506,96.03106436681728,NA,,
2025,MO,BEV sales,"(2, 1, 0)",4,3944.142263248419,[3149.829 4738.456],96.86402648990506,116.86402648990506,96.03106436681728,NA,,
2022,MO,BEV sales,"(2, 1, 1)",1,2680.454775325939,[2571.779 2789.131],727.5403412633048,787.5403412633048,726.499138609445,NA,,
2023,MO,BEV sales,"(2, 1, 1)",2,4360.238515796578,[4251.507 4468.97 ],727.5403412633048,787.5403412633048,726.499138609445,NA,,
2024,MO,BEV sales,"(2, 1, 1)",3,3581.8820760870376,[3417.282 3746.483],727.5403412633048,787.5403412633048,726.499138609445,NA,,
2025,MO,BEV sales,"(2, 1, 1)",4,5253.504026233431,[5088.758 5418.25 ],727.5403412633048,787.5403412633048,726.499138609445,NA,,
2022,MO,BEV sales,"(2, 1, 2)",1,4324.307411757296,[3268.769 5379.846],104.93542802834767,,,NA,,
2023,MO,BEV sales,"(2, 1, 2)",2,4738.236997880714,[2947.394 6529.08 ],104.93542802834767,,,NA,,
2024,MO,BEV sales,"(2, 1, 2)",3,5387.131772106274,[3209.487 7564.776],104.93542802834767,,,NA,,
2025,MO,BEV sales,"(2, 1, 2)",4,5911.508121915999,[3350.384 8472.632],104.93542802834767,,,NA,,
2022,MO,BEV sales,"(2, 2, 0)",1,3857.34567146694,[3667.34  4047.351],122.68498441523093,142.68498441523093,121.12273606496733,NA,,
2023,MO,BEV sales,"(2, 2, 0)",2,4156.821523271518,[3878.396 4435.247],122.68498441523093,142.68498441523093,121.12273606496733,NA,,
2024,MO,BEV sales,"(2, 2, 0)",3,6047.140176786831,[5709.481 6384.799],122.68498441523093,142.68498441523093,121.12273606496733,NA,,
2025,MO,BEV sales,"(2, 2, 0)",4,6759.795774954994,[6252.104 7267.488],122.68498441523093,142.68498441523093,121.12273606496733,NA,,
2022,MO,BEV sales,"(2, 2, 1)",1,2503.7349831723172,[2287.389 2720.081],114.96052557116855,174.96052557116855,113.00771513333905,NA,,
2023,MO,BEV sales,"(2, 2, 1)",2,3651.251838922935,[3436.472 3866.032],114.96052557116855,174.96052557116855,113.00771513333905,NA,,
2024,MO,BEV sales,"(2, 2, 1)",3,4586.071869290668,[4334.606 4837.538],114.96052557116855,174.96052557116855,113.00771513333905,NA,,
2025,MO,BEV sales,"(2, 2, 1)",4,3714.7107538870277,[3398.035 4031.387],114.96052557116855,174.96052557116855,113.00771513333905,NA,,
2022,MO,BEV sales,"(2, 2, 2)",1,2924.865757122503,[2518.568 3331.163],86.16717829373569,,,NA,,
