Year,State,Attribute,Model Parameters,Prediction Years Out,Prediction,Confidence Interval,AIC,AICc,BIC,Actual,Error,Absolute Error
2017,AR,Total,"(0, 1, 2)",2,67.96852701533862,[67.9684993  67.96855473],-43.56392159059321,-80.23058825725988,-49.7009779793943,187,-119.03147298466138,119.03147298466138
2018,AR,Total,"(0, 1, 2)",3,61.10195764195305,[61.10192369 61.10199159],-43.56392159059321,-80.23058825725988,-49.7009779793943,435,-373.89804235804695,373.89804235804695
2019,AR,Total,"(0, 1, 2)",4,71.28835554552279,[71.28831635 71.28839474],-43.56392159059321,-80.23058825725988,-49.7009779793943,538,-466.7116444544772,466.7116444544772
2016,AR,Total,"(0, 2, 0)",1,48.76226962036162,[48.76225002 48.76228922],-46.718780438565986,-82.71878043856599,-53.929882129221106,138,-89.23773037963838,89.23773037963838
2017,AR,Total,"(0, 2, 0)",2,79.65047546043934,[79.65043163 79.65051929],-46.718780438565986,-82.71878043856599,-53.929882129221106,187,-107.34952453956066,107.34952453956066
2018,AR,Total,"(0, 2, 0)",3,114.02016513468698,[114.0200918  114.02023847],-46.718780438565986,-82.71878043856599,-53.929882129221106,435,-320.979834865313,320.979834865313
2019,AR,Total,"(0, 2, 0)",4,198.94414514298842,[198.94403779 198.94425249],-46.718780438565986,-82.71878043856599,-53.929882129221106,538,-339.0558548570116,339.0558548570116
2016,AR,Total,"(0, 2, 1)",1,48.76226962036162,[48.76225002 48.76228922],-44.718780438565375,-80.71878043856537,-52.83126984055239,138,-89.23773037963838,89.23773037963838
2017,AR,Total,"(0, 2, 1)",2,79.65047546043934,[79.65043163 79.65051929],-44.718780438565375,-80.71878043856537,-52.83126984055239,187,-107.34952453956066,107.34952453956066
2018,AR,Total,"(0, 2, 1)",3,114.02016513468698,[114.0200918  114.02023847],-44.718780438565375,-80.71878043856537,-52.83126984055239,435,-320.979834865313,320.979834865313
2019,AR,Total,"(0, 2, 1)",4,198.94414514298842,[198.94403779 198.94425249],-44.718780438565375,-80.71878043856537,-52.83126984055239,538,-339.0558548570116,339.0558548570116
2016,AR,Total,"(0, 2, 2)",1,48.76226962036162,[48.76225002 48.76228922],-42.718780438565375,-79.38544710523205,-51.73265755188427,138,-89.23773037963838,89.23773037963838
2017,AR,Total,"(0, 2, 2)",2,79.65047546043934,[79.65043163 79.65051929],-42.718780438565375,-79.38544710523205,-51.73265755188427,187,-107.34952453956066,107.34952453956066
2018,AR,Total,"(0, 2, 2)",3,114.02016513468698,[114.0200918  114.02023847],-42.718780438565375,-79.38544710523205,-51.73265755188427,435,-320.979834865313,320.979834865313
2019,AR,Total,"(0, 2, 2)",4,198.94414514298842,[198.94403779 198.94425249],-42.718780438565375,-79.38544710523205,-51.73265755188427,538,-339.0558548570116,339.0558548570116
2016,AR,Total,"(1, 1, 0)",1,80.16980986566341,[80.16979027 80.16982947],-25.01813121870697,-61.01813121870697,-30.541481968627956,138,-57.83019013433659,57.83019013433659
2017,AR,Total,"(1, 1, 0)",2,67.96852701533498,[67.96850541 67.96854862],-25.01813121870697,-61.01813121870697,-30.541481968627956,187,-119.03147298466502,119.03147298466502
2018,AR,Total,"(1, 1, 0)",3,61.10195764194941,[61.1019315  61.10198379],-25.01813121870697,-61.01813121870697,-30.541481968627956,435,-373.8980423580506,373.8980423580506
2019,AR,Total,"(1, 1, 0)",4,71.28835554551915,[71.28832691 71.28838419],-25.01813121870697,-61.01813121870697,-30.541481968627956,538,-466.71164445448085,466.71164445448085
2016,AR,Total,"(1, 1, 1)",1,80.16980986566705,[80.16979027 80.16982947],-43.56392159059321,-80.23058825725988,-49.7009779793943,138,-57.83019013433295,57.83019013433295
2017,AR,Total,"(1, 1, 1)",2,67.96852701533862,[67.9684993  67.96855473],-43.56392159059321,-80.23058825725988,-49.7009779793943,187,-119.03147298466138,119.03147298466138
2018,AR,Total,"(1, 1, 1)",3,61.10195764195305,[61.10192369 61.10199159],-43.56392159059321,-80.23058825725988,-49.7009779793943,435,-373.89804235804695,373.89804235804695
2019,AR,Total,"(1, 1, 1)",4,71.28835554552279,[71.28831635 71.28839474],-43.56392159059321,-80.23058825725988,-49.7009779793943,538,-466.7116444544772,466.7116444544772
2016,AR,Total,"(1, 1, 2)",1,80.16980986566705,[80.16979027 80.16982947],-41.56392159059321,-79.27820730487892,-48.314683618274415,138,-57.83019013433295,57.83019013433295
2017,AR,Total,"(1, 1, 2)",2,67.96852701533862,[67.9684993  67.96855473],-41.56392159059321,-79.27820730487892,-48.314683618274415,187,-119.03147298466138,119.03147298466138
2018,AR,Total,"(1, 1, 2)",3,61.10195764195305,[61.10192369 61.10199159],-41.56392159059321,-79.27820730487892,-48.314683618274415,435,-373.89804235804695,373.89804235804695
2019,AR,Total,"(1, 1, 2)",4,71.28835554552279,[71.28831635 71.28839474],-41.56392159059321,-79.27820730487892,-48.314683618274415,538,-466.7116444544772,466.7116444544772
2016,AR,Total,"(1, 2, 0)",1,48.76226962036162,[48.76225002 48.76228922],-44.718780438565986,-80.71878043856599,-52.831269840553,138,-89.23773037963838,89.23773037963838
2017,AR,Total,"(1, 2, 0)",2,79.65047546043934,[79.65043163 79.65051929],-44.718780438565986,-80.71878043856599,-52.831269840553,187,-107.34952453956066,107.34952453956066
2018,AR,Total,"(1, 2, 0)",3,114.02016513468698,[114.0200918  114.02023847],-44.718780438565986,-80.71878043856599,-52.831269840553,435,-320.979834865313,320.979834865313
2019,AR,Total,"(1, 2, 0)",4,198.94414514298842,[198.94403779 198.94425249],-44.718780438565986,-80.71878043856599,-52.831269840553,538,-339.0558548570116,339.0558548570116
2016,AR,Total,"(1, 2, 1)",1,48.76226962036162,[48.76225002 48.76228922],-42.718780438565375,-79.38544710523205,-51.73265755188427,138,-89.23773037963838,89.23773037963838
2017,AR,Total,"(1, 2, 1)",2,79.65047546043934,[79.65043163 79.65051929],-42.718780438565375,-79.38544710523205,-51.73265755188427,187,-107.34952453956066,107.34952453956066
2018,AR,Total,"(1, 2, 1)",3,114.02016513468698,[114.0200918  114.02023847],-42.718780438565375,-79.38544710523205,-51.73265755188427,435,-320.979834865313,320.979834865313
2019,AR,Total,"(1, 2, 1)",4,198.94414514298842,[198.94403779 198.94425249],-42.718780438565375,-79.38544710523205,-51.73265755188427,538,-339.0558548570116,339.0558548570116
2016,AR,Total,"(1, 2, 2)",1,48.76226962036162,[48.76225002 48.76228922],-40.718780438565375,-78.4330661528511,-50.634045263216166,138,-89.23773037963838,89.23773037963838
2017,AR,Total,"(1, 2, 2)",2,79.65047546043934,[79.65043163 79.65051929],-40.718780438565375,-78.4330661528511,-50.634045263216166,187,-107.34952453956066,107.34952453956066
2018,AR,Total,"(1, 2, 2)",3,114.02016513468698,[114.0200918  114.02023847],-40.718780438565375,-78.4330661528511,-50.634045263216166,435,-320.979834865313,320.979834865313
2019,AR,Total,"(1, 2, 2)",4,198.94414514298842,[198.94403779 198.94425249],-40.718780438565375,-78.4330661528511,-50.634045263216166,538,-339.0558548570116,339.0558548570116
2016,AR,Total,"(2, 1, 0)",1,80.16980986566705,[80.16979027 80.16982947],-43.48847019228642,-80.15513685895309,-49.62552658108751,138,-57.83019013433295,57.83019013433295
2017,AR,Total,"(2, 1, 0)",2,67.96852701533862,[67.96849879 67.96855524],-43.48847019228642,-80.15513685895309,-49.62552658108751,187,-119.03147298466138,119.03147298466138
2018,AR,Total,"(2, 1, 0)",3,61.10195764195305,[61.10192355 61.10199173],-43.48847019228642,-80.15513685895309,-49.62552658108751,435,-373.89804235804695,373.89804235804695
2019,AR,Total,"(2, 1, 0)",4,71.28835554552279,[71.2883165  71.28839459],-43.48847019228642,-80.15513685895309,-49.62552658108751,538,-466.7116444544772,466.7116444544772
2016,AR,Total,"(2, 1, 1)",1,80.16980986566705,[80.16979027 80.16982947],-41.56392159059321,-79.27820730487892,-48.314683618274415,138,-57.83019013433295,57.83019013433295
2017,AR,Total,"(2, 1, 1)",2,67.96852701533862,[67.9684993  67.96855473],-41.56392159059321,-79.27820730487892,-48.314683618274415,187,-119.03147298466138,119.03147298466138
2018,AR,Total,"(2, 1, 1)",3,61.10195764195305,[61.10192369 61.10199159],-41.56392159059321,-79.27820730487892,-48.314683618274415,435,-373.89804235804695,373.89804235804695
2019,AR,Total,"(2, 1, 1)",4,71.28835554552279,[71.28831635 71.28839474],-41.56392159059321,-79.27820730487892,-48.314683618274415,538,-466.7116444544772,466.7116444544772
2016,AR,Total,"(2, 1, 2)",1,80.16980986566705,[80.16979027 80.16982947],-39.56392159059321,-78.56392159059321,-46.92838925715452,138,-57.83019013433295,57.83019013433295
2017,AR,Total,"(2, 1, 2)",2,67.96852701533862,[67.9684993  67.96855473],-39.56392159059321,-78.56392159059321,-46.92838925715452,187,-119.03147298466138,119.03147298466138
2018,AR,Total,"(2, 1, 2)",3,61.10195764195305,[61.10192369 61.10199159],-39.56392159059321,-78.56392159059321,-46.92838925715452,435,-373.89804235804695,373.89804235804695
2019,AR,Total,"(2, 1, 2)",4,71.28835554552279,[71.28831635 71.28839474],-39.56392159059321,-78.56392159059321,-46.92838925715452,538,-466.7116444544772,466.7116444544772
2016,AR,Total,"(2, 2, 0)",1,48.76226962036162,[48.76225002 48.76228922],-42.718780438565375,-79.38544710523205,-51.73265755188427,138,-89.23773037963838,89.23773037963838
2017,AR,Total,"(2, 2, 0)",2,79.65047546043934,[79.65043163 79.65051929],-42.718780438565375,-79.38544710523205,-51.73265755188427,187,-107.34952453956066,107.34952453956066
2018,AR,Total,"(2, 2, 0)",3,114.02016513468698,[114.0200918  114.02023847],-42.718780438565375,-79.38544710523205,-51.73265755188427,435,-320.979834865313,320.979834865313
2019,AR,Total,"(2, 2, 0)",4,198.94414514298842,[198.94403779 198.94425249],-42.718780438565375,-79.38544710523205,-51.73265755188427,538,-339.0558548570116,339.0558548570116
2016,AR,Total,"(2, 2, 1)",1,48.76226962036162,[48.76225002 48.76228922],-40.718780438565375,-78.4330661528511,-50.634045263216166,138,-89.23773037963838,89.23773037963838
2017,AR,Total,"(2, 2, 1)",2,79.65047546043934,[79.65043163 79.65051929],-40.718780438565375,-78.4330661528511,-50.634045263216166,187,-107.34952453956066,107.34952453956066
2018,AR,Total,"(2, 2, 1)",3,114.02016513468698,[114.0200918  114.02023847],-40.718780438565375,-78.4330661528511,-50.634045263216166,435,-320.979834865313,320.979834865313
2019,AR,Total,"(2, 2, 1)",4,198.94414514298842,[198.94403779 198.94425249],-40.718780438565375,-78.4330661528511,-50.634045263216166,538,-339.0558548570116,339.0558548570116
2016,AR,Total,"(2, 2, 2)",1,48.76226962036162,[48.76225002 48.76228922],-38.718780438565375,-77.71878043856537,-49.53543297454806,138,-89.23773037963838,89.23773037963838
2017,AR,Total,"(2, 2, 2)",2,79.65047546043934,[79.65043163 79.65051929],-38.718780438565375,-77.71878043856537,-49.53543297454806,187,-107.34952453956066,107.34952453956066
2018,AR,Total,"(2, 2, 2)",3,114.02016513468698,[114.0200918  114.02023847],-38.718780438565375,-77.71878043856537,-49.53543297454806,435,-320.979834865313,320.979834865313
2019,AR,Total,"(2, 2, 2)",4,198.94414514298842,[198.94403779 198.94425249],-38.718780438565375,-77.71878043856537,-49.53543297454806,538,-339.0558548570116,339.0558548570116
2016,IL,Total,"(0, 1, 0)",1,1937.212712957291,[1937.21269336 1937.21273256],-47.56392159032228,-83.56392159032228,-52.473566701363154,2688,-750.7872870427091,750.7872870427091
2017,IL,Total,"(0, 1, 0)",2,1386.925825335551,[1386.92579762 1386.92585305],-47.56392159032228,-83.56392159032228,-52.473566701363154,3812,-2425.074174664449,2425.074174664449
2018,IL,Total,"(0, 1, 0)",3,737.1079063736834,[737.10787243 737.10794032],-47.56392159032228,-83.56392159032228,-52.473566701363154,7357,-6619.892093626317,6619.892093626317
2019,IL,Total,"(0, 1, 0)",4,-326.5222761713667,[-326.52231537 -326.52223697],-47.56392159032228,-83.56392159032228,-52.473566701363154,7630,-7956.522276171367,7956.522276171367
2016,IL,Total,"(0, 1, 1)",1,1937.212712957291,[1937.21269336 1937.21273256],-45.56392159032228,-81.56392159032228,-51.08727234024327,2688,-750.7872870427091,750.7872870427091
2017,IL,Total,"(0, 1, 1)",2,1386.925825335551,[1386.92579762 1386.92585305],-45.56392159032228,-81.56392159032228,-51.08727234024327,3812,-2425.074174664449,2425.074174664449
2018,IL,Total,"(0, 1, 1)",3,737.1079063736834,[737.10787243 737.10794032],-45.56392159032228,-81.56392159032228,-51.08727234024327,7357,-6619.892093626317,6619.892093626317
2019,IL,Total,"(0, 1, 1)",4,-326.5222761713667,[-326.52231537 -326.52223697],-45.56392159032228,-81.56392159032228,-51.08727234024327,7630,-7956.522276171367,7956.522276171367
2016,IL,Total,"(0, 1, 2)",1,1937.212712957291,[1937.21269336 1937.21273256],-43.56392159032228,-80.23058825698895,-49.70097797912337,2688,-750.7872870427091,750.7872870427091
2017,IL,Total,"(0, 1, 2)",2,1386.925825335551,[1386.92579762 1386.92585305],-43.56392159032228,-80.23058825698895,-49.70097797912337,3812,-2425.074174664449,2425.074174664449
2018,IL,Total,"(0, 1, 2)",3,737.1079063736834,[737.10787243 737.10794032],-43.56392159032228,-80.23058825698895,-49.70097797912337,7357,-6619.892093626317,6619.892093626317
2019,IL,Total,"(0, 1, 2)",4,-326.5222761713667,[-326.52231537 -326.52223697],-43.56392159032228,-80.23058825698895,-49.70097797912337,7630,-7956.522276171367,7956.522276171367
2016,IL,Total,"(0, 2, 0)",1,1415.0453682933003,[1415.04534869 1415.04538789],-46.718780436402724,-82.71878043640272,-53.929882127057844,2688,-1272.9546317066997,1272.9546317066997
2017,IL,Total,"(0, 2, 0)",2,160.39882382075302,[160.39877999 160.39886765],-46.718780436402724,-82.71878043640272,-53.929882127057844,3812,-3651.601176179247,3651.601176179247
2018,IL,Total,"(0, 2, 0)",3,-1696.0753950111102,[-1696.07546835 -1696.07532168],-46.718780436402724,-82.71878043640272,-53.929882127057844,7357,-9053.07539501111,9053.07539501111
2019,IL,Total,"(0, 2, 0)",4,-4167.423869331367,[-4167.42397668 -4167.42376198],-46.718780436402724,-82.71878043640272,-53.929882127057844,7630,-11797.423869331367,11797.423869331367
2016,IL,Total,"(0, 2, 1)",1,1415.0453682933003,[1415.04534869 1415.04538789],-44.7187804372541,-80.7187804372541,-52.83126983924111,2688,-1272.9546317066997,1272.9546317066997
2017,IL,Total,"(0, 2, 1)",2,160.39882382075302,[160.39877999 160.39886765],-44.7187804372541,-80.7187804372541,-52.83126983924111,3812,-3651.601176179247,3651.601176179247
2018,IL,Total,"(0, 2, 1)",3,-1696.0753950111102,[-1696.07546835 -1696.07532168],-44.7187804372541,-80.7187804372541,-52.83126983924111,7357,-9053.07539501111,9053.07539501111
2019,IL,Total,"(0, 2, 1)",4,-4167.423869331367,[-4167.42397668 -4167.42376198],-44.7187804372541,-80.7187804372541,-52.83126983924111,7630,-11797.423869331367,11797.423869331367
2016,IL,Total,"(0, 2, 2)",1,1415.0453682933003,[1415.04534869 1415.04538789],-42.7187804372541,-79.38544710392077,-51.732657550572995,2688,-1272.9546317066997,1272.9546317066997
2017,IL,Total,"(0, 2, 2)",2,160.39882382075302,[160.39877999 160.39886765],-42.7187804372541,-79.38544710392077,-51.732657550572995,3812,-3651.601176179247,3651.601176179247
2018,IL,Total,"(0, 2, 2)",3,-1696.0753950111102,[-1696.07546835 -1696.07532168],-42.7187804372541,-79.38544710392077,-51.732657550572995,7357,-9053.07539501111,9053.07539501111
2019,IL,Total,"(0, 2, 2)",4,-4167.423869331367,[-4167.42397668 -4167.42376198],-42.7187804372541,-79.38544710392077,-51.732657550572995,7630,-11797.423869331367,11797.423869331367
2016,IL,Total,"(1, 1, 0)",1,,,,,,2688,,
2017,IL,Total,"(1, 1, 0)",2,,,,,,3812,,
2018,IL,Total,"(1, 1, 0)",3,,,,,,7357,,
2019,IL,Total,"(1, 1, 0)",4,,,,,,7630,,
2016,IL,Total,"(1, 1, 1)",1,1937.212712957291,[1937.21269336 1937.21273256],-43.56392159032228,-80.23058825698895,-49.70097797912337,2688,-750.7872870427091,750.7872870427091
2017,IL,Total,"(1, 1, 1)",2,1386.925825335551,[1386.92579762 1386.92585305],-43.56392159032228,-80.23058825698895,-49.70097797912337,3812,-2425.074174664449,2425.074174664449
2018,IL,Total,"(1, 1, 1)",3,737.1079063736834,[737.10787243 737.10794032],-43.56392159032228,-80.23058825698895,-49.70097797912337,7357,-6619.892093626317,6619.892093626317
2019,IL,Total,"(1, 1, 1)",4,-326.5222761713667,[-326.52231537 -326.52223697],-43.56392159032228,-80.23058825698895,-49.70097797912337,7630,-7956.522276171367,7956.522276171367
2016,IL,Total,"(1, 1, 2)",1,1937.212712957291,[1937.21269336 1937.21273256],-41.56392159032228,-79.278207304608,-48.314683618003485,2688,-750.7872870427091,750.7872870427091
2017,IL,Total,"(1, 1, 2)",2,1386.925825335551,[1386.92579762 1386.92585305],-41.56392159032228,-79.278207304608,-48.314683618003485,3812,-2425.074174664449,2425.074174664449
2018,IL,Total,"(1, 1, 2)",3,737.1079063736834,[737.10787243 737.10794032],-41.56392159032228,-79.278207304608,-48.314683618003485,7357,-6619.892093626317,6619.892093626317
2019,IL,Total,"(1, 1, 2)",4,-326.5222761713667,[-326.52231537 -326.52223697],-41.56392159032228,-79.278207304608,-48.314683618003485,7630,-7956.522276171367,7956.522276171367
2016,IL,Total,"(1, 2, 0)",1,1415.0453682933003,[1415.04534869 1415.04538789],-44.63686568611675,-80.63686568611675,-52.74935508810376,2688,-1272.9546317066997,1272.9546317066997
2017,IL,Total,"(1, 2, 0)",2,160.39882382075302,[160.39877857 160.39886907],-44.63686568611675,-80.63686568611675,-52.74935508810376,3812,-3651.601176179247,3651.601176179247
2018,IL,Total,"(1, 2, 0)",3,-1696.0753950111102,[-1696.07547186 -1696.07531817],-44.63686568611675,-80.63686568611675,-52.74935508810376,7357,-9053.07539501111,9053.07539501111
2019,IL,Total,"(1, 2, 0)",4,-4167.423869331367,[-4167.42398276 -4167.4237559 ],-44.63686568611675,-80.63686568611675,-52.74935508810376,7630,-11797.423869331367,11797.423869331367
2016,IL,Total,"(1, 2, 1)",1,1415.0453682933003,[1415.04534869 1415.04538789],-42.7187804372541,-79.38544710392077,-51.732657550572995,2688,-1272.9546317066997,1272.9546317066997
2017,IL,Total,"(1, 2, 1)",2,160.39882382075302,[160.39877999 160.39886765],-42.7187804372541,-79.38544710392077,-51.732657550572995,3812,-3651.601176179247,3651.601176179247
2018,IL,Total,"(1, 2, 1)",3,-1696.0753950111102,[-1696.07546835 -1696.07532168],-42.7187804372541,-79.38544710392077,-51.732657550572995,7357,-9053.07539501111,9053.07539501111
2019,IL,Total,"(1, 2, 1)",4,-4167.423869331367,[-4167.42397668 -4167.42376198],-42.7187804372541,-79.38544710392077,-51.732657550572995,7630,-11797.423869331367,11797.423869331367
2016,IL,Total,"(1, 2, 2)",1,1415.0453682933003,[1415.04534869 1415.04538789],-40.7187804372541,-78.4330661515398,-50.63404526190489,2688,-1272.9546317066997,1272.9546317066997
2017,IL,Total,"(1, 2, 2)",2,160.39882382075302,[160.39877999 160.39886765],-40.7187804372541,-78.4330661515398,-50.63404526190489,3812,-3651.601176179247,3651.601176179247
2018,IL,Total,"(1, 2, 2)",3,-1696.0753950111102,[-1696.07546835 -1696.07532168],-40.7187804372541,-78.4330661515398,-50.63404526190489,7357,-9053.07539501111,9053.07539501111
2019,IL,Total,"(1, 2, 2)",4,-4167.423869331367,[-4167.42397668 -4167.42376198],-40.7187804372541,-78.4330661515398,-50.63404526190489,7630,-11797.423869331367,11797.423869331367
2016,IL,Total,"(2, 1, 0)",1,1937.212712957291,[1937.21269336 1937.21273256],-63.1492241546801,-99.81589082134677,-69.2862805434812,2688,-750.7872870427091,750.7872870427091
2017,IL,Total,"(2, 1, 0)",2,1386.9258253354346,[1386.92579241 1386.92585826],-63.1492241546801,-99.81589082134677,-69.2862805434812,3812,-2425.0741746645654,2425.0741746645654
2018,IL,Total,"(2, 1, 0)",3,737.1079063734505,[737.10786992 737.10794282],-63.1492241546801,-99.81589082134677,-69.2862805434812,7357,-6619.8920936265495,6619.8920936265495
2019,IL,Total,"(2, 1, 0)",4,-326.5222761715995,[-326.52231333 -326.52223902],-63.1492241546801,-99.81589082134677,-69.2862805434812,7630,-7956.5222761715995,7956.5222761715995
2016,IL,Total,"(2, 1, 1)",1,1937.212712957291,[1937.21269336 1937.21273256],-41.56392159032228,-79.278207304608,-48.314683618003485,2688,-750.7872870427091,750.7872870427091
2017,IL,Total,"(2, 1, 1)",2,1386.925825335551,[1386.92579762 1386.92585305],-41.56392159032228,-79.278207304608,-48.314683618003485,3812,-2425.074174664449,2425.074174664449
2018,IL,Total,"(2, 1, 1)",3,737.1079063736834,[737.10787243 737.10794032],-41.56392159032228,-79.278207304608,-48.314683618003485,7357,-6619.892093626317,6619.892093626317
2019,IL,Total,"(2, 1, 1)",4,-326.5222761713667,[-326.52231537 -326.52223697],-41.56392159032228,-79.278207304608,-48.314683618003485,7630,-7956.522276171367,7956.522276171367
2016,IL,Total,"(2, 1, 2)",1,1937.212712957291,[1937.21269336 1937.21273256],-39.56392159032228,-78.56392159032228,-46.92838925688359,2688,-750.7872870427091,750.7872870427091
2017,IL,Total,"(2, 1, 2)",2,1386.925825335551,[1386.92579762 1386.92585305],-39.56392159032228,-78.56392159032228,-46.92838925688359,3812,-2425.074174664449,2425.074174664449
2018,IL,Total,"(2, 1, 2)",3,737.1079063736834,[737.10787243 737.10794032],-39.56392159032228,-78.56392159032228,-46.92838925688359,7357,-6619.892093626317,6619.892093626317
2019,IL,Total,"(2, 1, 2)",4,-326.5222761713667,[-326.52231537 -326.52223697],-39.56392159032228,-78.56392159032228,-46.92838925688359,7630,-7956.522276171367,7956.522276171367
2016,IL,Total,"(2, 2, 0)",1,1415.0453682933003,[1415.04534869 1415.04538789],-42.7187804372541,-79.38544710392077,-51.732657550572995,2688,-1272.9546317066997,1272.9546317066997
2017,IL,Total,"(2, 2, 0)",2,160.39882382075302,[160.39877999 160.39886765],-42.7187804372541,-79.38544710392077,-51.732657550572995,3812,-3651.601176179247,3651.601176179247
2018,IL,Total,"(2, 2, 0)",3,-1696.0753950111102,[-1696.07546835 -1696.07532168],-42.7187804372541,-79.38544710392077,-51.732657550572995,7357,-9053.07539501111,9053.07539501111
2019,IL,Total,"(2, 2, 0)",4,-4167.423869331367,[-4167.42397668 -4167.42376198],-42.7187804372541,-79.38544710392077,-51.732657550572995,7630,-11797.423869331367,11797.423869331367
2016,IL,Total,"(2, 2, 1)",1,1415.0453682933003,[1415.04534869 1415.04538789],-40.7187804372541,-78.4330661515398,-50.63404526190489,2688,-1272.9546317066997,1272.9546317066997
2017,IL,Total,"(2, 2, 1)",2,160.39882382075302,[160.39877999 160.39886765],-40.7187804372541,-78.4330661515398,-50.63404526190489,3812,-3651.601176179247,3651.601176179247
2018,IL,Total,"(2, 2, 1)",3,-1696.0753950111102,[-1696.07546835 -1696.07532168],-40.7187804372541,-78.4330661515398,-50.63404526190489,7357,-9053.07539501111,9053.07539501111
2019,IL,Total,"(2, 2, 1)",4,-4167.423869331367,[-4167.42397668 -4167.42376198],-40.7187804372541,-78.4330661515398,-50.63404526190489,7630,-11797.423869331367,11797.423869331367
2016,IL,Total,"(2, 2, 2)",1,1415.0453682933003,[1415.04534869 1415.04538789],-38.7187804372541,-77.7187804372541,-49.53543297323678,2688,-1272.9546317066997,1272.9546317066997
2017,IL,Total,"(2, 2, 2)",2,160.39882382075302,[160.39877999 160.39886765],-38.7187804372541,-77.7187804372541,-49.53543297323678,3812,-3651.601176179247,3651.601176179247
2018,IL,Total,"(2, 2, 2)",3,-1696.0753950111102,[-1696.07546835 -1696.07532168],-38.7187804372541,-77.7187804372541,-49.53543297323678,7357,-9053.07539501111,9053.07539501111
2019,IL,Total,"(2, 2, 2)",4,-4167.423869331367,[-4167.42397668 -4167.42376198],-38.7187804372541,-77.7187804372541,-49.53543297323678,7630,-11797.423869331367,11797.423869331367
2016,IN,Total,"(0, 1, 0)",1,687.6018623574782,[687.60184276 687.60188196],-47.56392159059229,-83.56392159059229,-52.47356670163316,671,16.60186235747824,16.60186235747824
2017,IN,Total,"(0, 1, 0)",2,657.7831494494094,[657.78312173 657.78317717],-47.56392159059229,-83.56392159059229,-52.47356670163316,933,-275.2168505505906,275.2168505505906
2018,IN,Total,"(0, 1, 0)",3,611.5059708070621,[611.50593686 611.50600475],-47.56392159059229,-83.56392159059229,-52.47356670163316,2036,-1424.494029192938,1424.494029192938
2019,IN,Total,"(0, 1, 0)",4,549.1719120297494,[549.17187283 549.17195123],-47.56392159059229,-83.56392159059229,-52.47356670163316,2207,-1657.8280879702506,1657.8280879702506
2016,IN,Total,"(0, 1, 1)",1,687.6018623574782,[687.60184276 687.60188196],-45.56392159059229,-81.56392159059229,-51.08727234051327,671,16.60186235747824,16.60186235747824
2017,IN,Total,"(0, 1, 1)",2,657.7831494494094,[657.78312173 657.78317717],-45.56392159059229,-81.56392159059229,-51.08727234051327,933,-275.2168505505906,275.2168505505906
2018,IN,Total,"(0, 1, 1)",3,611.5059708070621,[611.50593686 611.50600475],-45.56392159059229,-81.56392159059229,-51.08727234051327,2036,-1424.494029192938,1424.494029192938
2019,IN,Total,"(0, 1, 1)",4,549.1719120297494,[549.17187283 549.17195123],-45.56392159059229,-81.56392159059229,-51.08727234051327,2207,-1657.8280879702506,1657.8280879702506
2016,IN,Total,"(0, 1, 2)",1,687.6018623574782,[687.60184276 687.60188196],-43.56392159059229,-80.23058825725896,-49.70097797939338,671,16.60186235747824,16.60186235747824
2017,IN,Total,"(0, 1, 2)",2,657.7831494494094,[657.78312173 657.78317717],-43.56392159059229,-80.23058825725896,-49.70097797939338,933,-275.2168505505906,275.2168505505906
2018,IN,Total,"(0, 1, 2)",3,611.5059708070621,[611.50593686 611.50600475],-43.56392159059229,-80.23058825725896,-49.70097797939338,2036,-1424.494029192938,1424.494029192938
2019,IN,Total,"(0, 1, 2)",4,549.1719120297494,[549.17187283 549.17195123],-43.56392159059229,-80.23058825725896,-49.70097797939338,2207,-1657.8280879702506,1657.8280879702506
2016,IN,Total,"(0, 2, 0)",1,667.1495199894707,[667.14950039 667.14953959],-46.718780438531454,-82.71878043853145,-53.92988212918657,671,-3.8504800105292816,3.8504800105292816
2017,IN,Total,"(0, 2, 0)",2,598.1697988251981,[598.169755   598.16984265],-46.718780438531454,-82.71878043853145,-53.92988212918657,933,-334.8302011748019,334.8302011748019
2018,IN,Total,"(0, 2, 0)",3,493.4545249388757,[493.4544516  493.45459827],-46.718780438531454,-82.71878043853145,-53.92988212918657,2036,-1542.5454750611243,1542.5454750611243
2019,IN,Total,"(0, 2, 0)",4,353.1680443792284,[353.16793703 353.16815173],-46.718780438531454,-82.71878043853145,-53.92988212918657,2207,-1853.8319556207716,1853.8319556207716
2016,IN,Total,"(0, 2, 1)",1,667.1495199894707,[667.14950039 667.14953959],-44.71878043855234,-80.71878043855234,-52.831269840539356,671,-3.8504800105292816,3.8504800105292816
2017,IN,Total,"(0, 2, 1)",2,598.1697988251981,[598.169755   598.16984265],-44.71878043855234,-80.71878043855234,-52.831269840539356,933,-334.8302011748019,334.8302011748019
2018,IN,Total,"(0, 2, 1)",3,493.4545249388757,[493.4544516  493.45459827],-44.71878043855234,-80.71878043855234,-52.831269840539356,2036,-1542.5454750611243,1542.5454750611243
2019,IN,Total,"(0, 2, 1)",4,353.1680443792284,[353.16793703 353.16815173],-44.71878043855234,-80.71878043855234,-52.831269840539356,2207,-1853.8319556207716,1853.8319556207716
2016,IN,Total,"(0, 2, 2)",1,667.1495199894707,[667.14950039 667.14953959],-42.71878043855234,-79.38544710521901,-51.73265755187124,671,-3.8504800105292816,3.8504800105292816
