Year,State,Attribute,Model Parameters,Prediction Years Out,Prediction,Confidence Interval,AIC,AICc,BIC,Actual,Error,Absolute Error
2020,LA,Total,"(0, 2, 0)",3,163.60000000000002,[-668.921  996.121],65.50942769524809,68.50942769524809,64.7283035201163,652.0,-488.4,488.4
2020,MI,BEV sales,"(0, 2, 0)",1,-146.20000000000044,[-1719.362  1426.962],85.06855065039417,88.06855065039417,84.28742647526238,3127.0,-3273.2000000000003,3273.2000000000003
2020,MI,BEV sales,"(0, 2, 0)",2,3778.8,[2426.943 5130.657],75.50527914937068,78.50527914937068,74.72415497423889,3127.0,651.7999999999997,651.7999999999997
2020,MI,BEV sales,"(0, 2, 0)",3,2469.0,[ 505.118 4432.882],74.09161954826062,77.09161954826062,73.31049537312883,3127.0,-658.0,658.0
2020,MI,PHEV sales,"(0, 2, 0)",1,-170.59999999999974,[-2882.772  2541.572],90.51517489109447,93.51517489109447,89.7340507159627,690.0,-860.5999999999997,860.5999999999997
2020,MI,PHEV sales,"(0, 2, 0)",2,1572.0000000000005,[-4351.702  7495.702],90.28010322906886,93.28010322906886,89.49897905393706,690.0,882.0000000000005,882.0000000000005
2020,MI,PHEV sales,"(0, 2, 0)",3,-376.2000000000001,[-10543.715   9791.315],90.53436839006189,93.53436839006189,89.75324421493009,690.0,-1066.2,1066.2
2020,MI,Total,"(0, 2, 0)",1,-316.7999999999997,[-3560.688  2927.088],92.30540375297316,95.30540375297316,91.52427957784136,3817.0,-4133.799999999999,4133.799999999999
2020,MI,Total,"(0, 2, 0)",2,5350.800000000001,[ -200.032 10901.632],89.62996632724263,92.62996632724264,88.84884215211083,3817.0,1533.800000000001,1533.800000000001
2020,MI,Total,"(0, 2, 0)",3,2092.799999999999,[-7242.537 11428.137],89.68045929202772,92.68045929202772,88.89933511689593,3817.0,-1724.2000000000012,1724.2000000000012
2020,MN,BEV sales,"(0, 2, 0)",1,3974.6,[3195.684 4753.516],78.03915675321356,81.03915675321356,77.25803257808177,2554.0,1420.6,1420.6
2020,MN,BEV sales,"(0, 2, 0)",2,4702.2,[2955.628 6448.772],78.06703930284804,81.06703930284804,77.28591512771625,2554.0,2148.2,2148.2
2020,MN,BEV sales,"(0, 2, 0)",3,1386.0,[ 391.483 2380.517],67.28741442482371,70.28741442482371,66.5062902496919,2554.0,-1168.0,1168.0
2020,MN,PHEV sales,"(0, 2, 0)",1,655.0,[  54.643 1255.357],75.43537174247962,78.43537174247962,74.65424756734782,722.0,-67.0,67.0
2020,MN,PHEV sales,"(0, 2, 0)",2,2161.8,[1327.221 2996.379],70.6822120829943,73.6822120829943,69.9010879078625,722.0,1439.8000000000002,1439.8000000000002
2020,MN,PHEV sales,"(0, 2, 0)",3,303.00000000000017,[-4214.909  4820.909],82.42288264890968,85.42288264890968,81.64175847377788,722.0,-418.99999999999983,418.99999999999983
2020,MN,Total,"(1, 2, 0)",1,5654.402691563156,[5232.138 6076.667],76.77721048704302,84.77721048704302,75.60552422434532,3276.0,2378.402691563156,2378.402691563156
2020,MN,Total,"(0, 2, 0)",2,6864.0,[4808.567 8919.433],79.69535391477406,82.69535391477406,78.91422973964227,3276.0,3588.0,3588.0
2020,MN,Total,"(0, 2, 0)",3,1689.0,[-2892.929  6270.929],82.56359065326399,85.56359065326399,81.78246647813219,3276.0,-1587.0,1587.0
2020,MO,BEV sales,"(0, 2, 0)",1,1692.8,[ 678.057 2707.543],80.68403236284206,83.68403236284206,79.90290818771027,1779.0,-86.20000000000005,86.20000000000005
2020,MO,BEV sales,"(0, 2, 0)",2,3796.0,[2317.675 5274.325],76.39958341170589,79.39958341170589,75.6184592365741,1779.0,2017.0,2017.0
